,vertices,delta,runtime,deltafactor,seed
25048,10000,2395,2,96,7
25049,10000,2243,2,97,5
25050,10000,2243,2,95,5
25051,10000,1187,2,99,19
25052,10000,748,2,98,12
25053,10000,4451,2,96,8
25054,10000,2292,2,97,6
25055,10000,2292,2,95,6
25056,10000,1774,3,99,20
25057,10000,2786,2,98,13
25058,10000,734,2,96,9
25059,10000,2395,2,97,7
25060,10000,2395,2,95,7
25061,10000,894,3,99,21
25062,10000,2957,2,98,14
25063,10000,1431,2,96,10
25064,10000,4451,2,97,8
25065,10000,4451,2,95,8
25066,10000,1706,2,99,22
25067,10000,1778,2,98,15
25068,10000,954,2,96,11
25069,10000,734,3,97,9
25070,10000,1697,2,99,23
25071,10000,734,3,95,9
25072,10000,1881,2,98,16
25073,10000,1431,2,97,10
25074,10000,748,3,96,12
25075,10000,2935,2,99,24
25076,10000,1431,2,95,10
25077,10000,2371,2,98,17
25078,10000,2786,2,96,13
25079,10000,954,3,97,11
25080,10000,2469,2,99,25
25081,10000,954,2,95,11
25082,10000,3397,2,98,18
25083,10000,2957,2,96,14
25084,10000,748,2,97,12
25085,10000,1836,2,99,26
25086,10000,748,2,95,12
25087,10000,1187,2,98,19
25088,10000,1778,2,96,15
25089,10000,2786,2,97,13
25090,10000,2022,2,99,27
25091,10000,2786,2,95,13
25092,10000,1774,2,98,20
25093,10000,1881,2,96,16
25094,10000,2957,2,97,14
25095,10000,648,3,99,28
25096,10000,2957,2,95,14
25097,10000,894,2,98,21
25098,10000,2371,2,96,17
25099,10000,1778,2,97,15
25100,10000,1702,2,99,29
25101,10000,1778,2,95,15
25102,10000,1706,2,98,22
25103,10000,3397,2,96,18
25104,10000,1881,2,97,16
25105,10000,1138,2,99,30
25106,10000,1881,2,95,16
25107,10000,1697,2,98,23
25108,10000,1187,3,96,19
25109,10000,2371,2,97,17
25110,10000,1338,2,99,31
25111,10000,2371,2,95,17
25112,10000,2935,2,98,24
25113,10000,1774,2,96,20
25114,10000,3397,2,97,18
25115,10000,5388,2,99,32
25116,10000,3397,2,95,18
25117,10000,894,2,96,21
25118,10000,2469,3,98,25
25119,10000,1187,2,97,19
25120,10000,3239,2,99,33
25121,10000,1187,2,95,19
25122,10000,1706,2,96,22
25123,10000,1836,2,98,26
25124,10000,1774,2,97,20
25125,10000,1545,2,99,34
25126,10000,1697,2,96,23
25127,10000,1774,3,95,20
25128,10000,2022,2,98,27
25129,10000,4297,2,99,35
25130,10000,894,3,97,21
25131,10000,2935,2,96,24
25132,10000,894,3,95,21
25133,10000,648,3,98,28
25134,10000,1241,2,99,36
25135,10000,1706,2,97,22
25136,10000,2469,2,96,25
25137,10000,1706,2,95,22
25138,10000,1702,2,98,29
25139,10000,754,2,99,37
25140,10000,1697,2,97,23
25141,10000,1836,2,96,26
25142,10000,1697,2,95,23
25143,10000,1138,2,98,30
25144,10000,1412,2,99,38
25145,10000,2935,2,97,24
25146,10000,2022,2,96,27
25147,10000,2935,2,95,24
25148,10000,1338,2,98,31
25149,10000,1186,2,99,39
25150,10000,2469,2,97,25
25151,10000,648,2,96,28
25152,10000,2469,2,95,25
25153,10000,5388,2,98,32
25154,10000,3145,2,99,40
25155,10000,1836,2,97,26
25156,10000,1702,2,96,29
25157,10000,1836,2,95,26
25158,10000,3239,2,98,33
25159,10000,851,2,99,41
25160,10000,2022,2,97,27
25161,10000,1138,2,96,30
25162,10000,2022,2,95,27
25163,10000,1545,2,98,34
25164,10000,1091,2,99,42
25165,10000,648,2,97,28
25166,10000,1338,2,96,31
25167,10000,648,3,95,28
25168,10000,4297,2,98,35
25169,10000,4179,2,99,43
25170,10000,1702,2,97,29
25171,10000,5388,2,96,32
25172,10000,1702,2,95,29
25173,10000,1241,2,98,36
25174,10000,1101,2,99,44
25175,10000,1138,2,97,30
25176,10000,3239,2,96,33
25177,10000,1138,2,95,30
25178,10000,754,2,98,37
25179,10000,2911,2,99,45
25180,10000,1338,2,97,31
25181,10000,1545,2,96,34
25182,10000,1412,2,98,38
25183,10000,1338,3,95,31
25184,10000,2969,2,99,46
25185,10000,5388,2,97,32
25186,10000,4297,2,96,35
25187,10000,1186,2,98,39
25188,10000,5388,2,95,32
25189,10000,1597,2,99,47
25190,10000,3239,2,97,33
25191,10000,1241,2,96,36
25192,10000,3145,2,98,40
25193,10000,3239,2,95,33
25194,10000,843,2,99,48
25195,10000,1545,2,97,34
25196,10000,754,2,96,37
25197,10000,851,2,98,41
25198,10000,1545,2,95,34
25199,10000,1154,2,99,49
25200,10000,4297,2,97,35
25201,10000,1412,2,96,38
25202,10000,1091,2,98,42
25203,10000,4297,2,95,35
25204,10000,728,2,99,50
25205,10000,1241,2,97,36
25206,10000,1186,3,96,39
25207,10000,4179,2,98,43
25208,10000,1241,2,95,36
25209,10000,2765,2,99,51
25210,10000,754,3,97,37
25211,10000,3145,2,96,40
25212,10000,1101,2,98,44
25213,10000,754,2,95,37
25214,10000,1704,2,99,52
25215,10000,1412,2,97,38
25216,10000,851,2,96,41
25217,10000,2911,2,98,45
25218,10000,1412,2,95,38
25219,10000,798,2,99,53
25220,10000,1186,2,97,39
25221,10000,1091,2,96,42
25222,10000,2969,2,98,46
25223,10000,1186,2,95,39
25224,10000,458,3,99,54
25225,10000,3145,2,97,40
25226,10000,4179,2,96,43
25227,10000,1597,2,98,47
25228,10000,3145,2,95,40
25229,10000,785,2,99,55
25230,10000,851,2,97,41
25231,10000,843,2,98,48
25232,10000,1101,3,96,44
25233,10000,851,3,95,41
25234,10000,2269,2,99,56
25235,10000,1091,3,97,42
25236,10000,1154,2,98,49
25237,10000,2911,2,96,45
25238,10000,1091,2,95,42
25239,10000,2222,2,99,57
25240,10000,4179,2,97,43
25241,10000,728,2,98,50
25242,10000,2969,2,96,46
25243,10000,4179,2,95,43
25244,10000,1303,2,99,58
25245,10000,1101,3,97,44
25246,10000,2765,2,98,51
25247,10000,1597,2,96,47
25248,10000,1101,2,95,44
25249,10000,1162,2,99,59
25250,10000,2911,2,97,45
25251,10000,1704,2,98,52
25252,10000,843,2,96,48
25253,10000,2911,2,95,45
25254,10000,3817,2,99,60
25255,10000,2969,2,97,46
25256,10000,798,2,98,53
25257,10000,1154,3,96,49
25258,10000,2969,2,95,46
25259,10000,1265,2,99,61
25260,10000,1597,2,97,47
25261,10000,728,2,96,50
25262,10000,458,3,98,54
25263,10000,1597,2,95,47
25264,10000,883,2,99,62
25265,10000,843,2,97,48
25266,10000,2765,2,96,51
25267,10000,785,2,98,55
25268,10000,843,2,95,48
25269,10000,1071,2,99,63
25270,10000,1154,2,97,49
25271,10000,1704,2,96,52
25272,10000,2269,2,98,56
25273,10000,1154,2,95,49
25274,10000,1223,2,99,64
25275,10000,728,2,97,50
25276,10000,798,3,96,53
25277,10000,2222,2,98,57
25278,10000,3350,2,99,65
25279,10000,728,3,95,50
25280,10000,2765,2,97,51
25281,10000,458,2,96,54
25282,10000,1303,3,98,58
25283,10000,2189,2,99,66
25284,10000,2765,2,95,51
25285,10000,1704,2,97,52
25286,10000,785,2,96,55
25287,10000,1162,2,98,59
25288,10000,4298,2,99,67
25289,10000,1704,2,95,52
25290,10000,798,2,97,53
25291,10000,2269,2,96,56
25292,10000,3817,2,98,60
25293,10000,972,2,99,68
25294,10000,798,2,95,53
25295,10000,2222,2,96,57
25296,10000,458,3,97,54
25297,10000,1265,2,98,61
25298,10000,3074,2,99,69
25299,10000,458,2,95,54
25300,10000,1303,2,96,58
25301,10000,785,2,97,55
25302,10000,883,3,98,62
25303,10000,1808,2,99,70
25304,10000,785,2,95,55
25305,10000,1162,2,96,59
25306,10000,2269,2,97,56
25307,10000,1071,2,98,63
25308,10000,2017,2,99,71
25309,10000,2269,2,95,56
25310,10000,3817,2,96,60
25311,10000,2222,2,97,57
25312,10000,1223,3,98,64
25313,10000,3355,2,99,72
25314,10000,2222,2,95,57
25315,10000,1265,2,96,61
25316,10000,1303,2,97,58
25317,10000,3350,2,98,65
25318,10000,1123,2,99,73
25319,10000,1303,3,95,58
25320,10000,1162,2,97,59
25321,10000,883,3,96,62
25322,10000,2189,2,98,66
25323,10000,1266,2,99,74
25324,10000,1162,2,95,59
25325,10000,3817,2,97,60
25326,10000,1071,2,96,63
25327,10000,4298,2,98,67
25328,10000,1594,2,99,75
25329,10000,3817,2,95,60
25330,10000,1265,2,97,61
25331,10000,1223,2,96,64
25332,10000,972,2,98,68
25333,10000,679,2,99,76
25334,10000,1265,2,95,61
25335,10000,883,2,97,62
25336,10000,3350,2,96,65
25337,10000,1133,2,99,77
25338,10000,3074,3,98,69
25339,10000,883,3,95,62
25340,10000,1071,2,97,63
25341,10000,2189,2,96,66
25342,10000,1159,2,99,78
25343,10000,1808,2,98,70
25344,10000,1071,2,95,63
25345,10000,1223,2,97,64
25346,10000,4298,2,96,67
25347,10000,868,2,99,79
25348,10000,2017,2,98,71
25349,10000,1223,2,95,64
25350,10000,3350,2,97,65
25351,10000,972,2,96,68
25352,10000,2984,2,99,80
25353,10000,3355,2,98,72
25354,10000,3350,2,95,65
25355,10000,2189,2,97,66
25356,10000,3074,2,96,69
25357,10000,1190,2,99,81
25358,10000,1123,2,98,73
25359,10000,2189,2,95,66
25360,10000,4298,2,97,67
25361,10000,1808,2,96,70
25362,10000,1886,2,99,82
25363,10000,1266,2,98,74
25364,10000,4298,2,95,67
25365,10000,972,2,97,68
25366,10000,2017,2,96,71
25367,10000,1509,2,99,83
25368,10000,1594,2,98,75
25369,10000,972,2,95,68
25370,10000,3074,2,97,69
25371,10000,3355,2,96,72
25372,10000,1296,2,99,84
25373,10000,679,2,98,76
25374,10000,3074,2,95,69
25375,10000,1808,2,97,70
25376,10000,1123,2,96,73
25377,10000,2591,2,99,85
25378,10000,1133,2,98,77
25379,10000,1808,2,95,70
25380,10000,2017,2,97,71
25381,10000,1266,2,96,74
25382,10000,1595,2,99,86
25383,10000,1159,2,98,78
25384,10000,2017,2,95,71
25385,10000,3355,2,97,72
25386,10000,1594,2,96,75
25387,10000,3880,2,99,87
25388,10000,868,2,98,79
25389,10000,3355,2,95,72
25390,10000,1123,2,97,73
25391,10000,679,3,96,76
25392,10000,766,3,99,88
25393,10000,2984,2,98,80
25394,10000,1123,2,95,73
25395,10000,1266,2,97,74
25396,10000,1133,2,96,77
25397,10000,2279,2,99,89
25398,10000,1190,2,98,81
25399,10000,1266,3,95,74
25400,10000,1594,2,97,75
25401,10000,1159,2,96,78
25402,10000,1175,2,99,90
25403,10000,1886,2,98,82
25404,10000,1594,2,95,75
25405,10000,679,2,97,76
25406,10000,868,2,96,79
25407,10000,1346,2,99,91
25408,10000,1509,2,98,83
25409,10000,1133,2,97,77
25410,10000,679,3,95,76
25411,10000,2984,2,96,80
25412,10000,1296,2,98,84
25413,10000,1181,3,99,92
25414,10000,1159,3,97,78
25415,10000,1133,2,95,77
25416,10000,1190,2,96,81
25417,10000,2591,2,98,85
25418,10000,902,2,99,93
25419,10000,868,2,97,79
25420,10000,1159,2,95,78
25421,10000,1886,2,96,82
25422,10000,1595,2,98,86
25423,10000,4312,2,99,94
25424,10000,2984,2,97,80
25425,10000,868,2,95,79
25426,10000,1509,2,96,83
25427,10000,3880,2,98,87
25428,10000,645,2,99,95
25429,10000,1190,2,97,81
25430,10000,2984,2,95,80
25431,10000,1296,2,96,84
25432,10000,766,2,98,88
25433,10000,1682,2,99,96
25434,10000,1886,2,97,82
25435,10000,1190,2,95,81
25436,10000,2591,2,96,85
25437,10000,2279,2,98,89
25438,10000,1282,3,99,97
25439,10000,1509,2,97,83
25440,10000,1886,2,95,82
25441,10000,1595,2,96,86
25442,10000,1175,2,98,90
25443,10000,895,3,99,98
25444,10000,1296,2,97,84
25445,10000,1509,2,95,83
25446,10000,3880,2,96,87
25447,10000,1346,2,98,91
25448,10000,1703,2,99,99
25449,10000,2591,2,97,85
25450,10000,1296,2,95,84
25451,10000,766,2,96,88
25452,10000,1181,2,98,92
25453,10000,1306,2,99,100
25454,10000,1595,2,97,86
25455,10000,2591,2,95,85
25456,10000,2279,2,96,89
25457,10000,902,3,98,93
25458,10000,2061,2,99,101
25459,10000,3880,2,97,87
25460,10000,1595,2,95,86
25461,10000,1175,2,96,90
25462,10000,4312,2,98,94
25463,10000,3313,2,99,102
25464,10000,766,2,97,88
25465,10000,3880,2,95,87
25466,10000,1346,2,96,91
25467,10000,645,2,98,95
25468,10000,2424,2,99,103
25469,10000,2279,2,97,89
25470,10000,766,2,95,88
25471,10000,1181,2,96,92
25472,10000,1682,2,98,96
25473,10000,1594,2,99,104
25474,10000,1175,2,97,90
25475,10000,2279,2,95,89
25476,10000,902,2,96,93
25477,10000,1282,2,98,97
25478,10000,2294,2,99,105
25479,10000,1346,2,97,91
25480,10000,1175,2,95,90
25481,10000,4312,2,96,94
25482,10000,895,2,98,98
25483,10000,3480,2,99,106
25484,10000,1181,2,97,92
25485,10000,1346,2,95,91
25486,10000,645,2,96,95
25487,10000,1703,2,98,99
25488,10000,1899,2,99,107
25489,10000,1181,2,95,92
25490,10000,902,3,97,93
25491,10000,1682,2,96,96
25492,10000,1306,2,98,100
25493,10000,835,2,99,108
25494,10000,902,3,95,93
25495,10000,4312,2,97,94
25496,10000,1282,2,96,97
25497,10000,2061,2,98,101
25498,10000,2807,2,99,109
25499,10000,4312,2,95,94
25500,10000,645,2,97,95
25501,10000,895,2,96,98
25502,10000,3313,2,98,102
25503,10000,675,2,99,110
25504,10000,645,3,95,95
25505,10000,1682,2,97,96
25506,10000,1703,2,96,99
25507,10000,2424,2,98,103
25508,10000,7044,2,99,111
25509,10000,1682,2,95,96
25510,10000,1282,2,97,97
25511,10000,1306,2,96,100
25512,10000,1594,2,98,104
25513,10000,1932,2,99,112
25514,10000,1282,2,95,97
25515,10000,895,2,97,98
25516,10000,2061,2,96,101
25517,10000,2294,2,98,105
25518,10000,6488,2,99,113
25519,10000,895,2,95,98
25520,10000,1703,2,97,99
25521,10000,3313,2,96,102
25522,10000,3480,2,98,106
25523,10000,983,2,99,114
25524,10000,1703,2,95,99
25525,10000,1306,2,97,100
25526,10000,2424,2,96,103
25527,10000,1899,3,98,107
25528,10000,2679,2,99,115
25529,10000,1306,2,95,100
25530,10000,2061,2,97,101
25531,10000,1594,2,96,104
25532,10000,835,2,98,108
25533,10000,1413,2,99,116
25534,10000,2061,2,95,101
25535,10000,3313,2,97,102
25536,10000,2294,2,96,105
25537,10000,2807,2,98,109
25538,10000,1384,2,99,117
25539,10000,3313,2,95,102
25540,10000,2424,2,97,103
25541,10000,3480,2,96,106
25542,10000,675,3,98,110
25543,10000,4909,2,99,118
25544,10000,2424,2,95,103
25545,10000,1594,2,97,104
25546,10000,1899,2,96,107
25547,10000,7044,2,98,111
25548,10000,4087,2,99,119
25549,10000,1594,2,95,104
25550,10000,2294,2,97,105
25551,10000,835,3,96,108
25552,10000,1932,2,98,112
25553,10000,2294,2,95,105
25554,10000,1288,3,99,120
25555,10000,3480,2,97,106
25556,10000,2807,2,96,109
25557,10000,6488,2,98,113
25558,10000,3480,2,95,106
25559,10000,1398,2,99,121
25560,10000,1899,2,97,107
25561,10000,675,2,96,110
25562,10000,983,2,98,114
25563,10000,1899,2,95,107
25564,10000,1597,2,99,122
25565,10000,835,2,97,108
25566,10000,7044,2,96,111
25567,10000,2679,2,98,115
25568,10000,835,2,95,108
25569,10000,923,2,99,123
25570,10000,2807,2,97,109
25571,10000,1932,2,96,112
25572,10000,1413,2,98,116
25573,10000,2807,2,95,109
25574,10000,2030,2,99,124
25575,10000,675,3,97,110
25576,10000,6488,2,96,113
25577,10000,1384,2,98,117
25578,10000,675,3,95,110
25579,10000,1401,2,99,125
25580,10000,7044,2,97,111
25581,10000,983,2,96,114
25582,10000,4909,2,98,118
25583,10000,7044,2,95,111
25584,10000,2664,2,99,126
25585,10000,1932,2,97,112
25586,10000,2679,2,96,115
25587,10000,4087,2,98,119
25588,10000,1932,2,95,112
25589,10000,723,3,99,127
25590,10000,6488,2,97,113
25591,10000,1413,2,96,116
25592,10000,1288,2,98,120
25593,10000,6488,2,95,113
25594,10000,1508,2,99,128
25595,10000,983,3,97,114
25596,10000,1384,2,96,117
25597,10000,1398,2,98,121
25598,10000,983,2,95,114
25599,10000,1755,2,99,129
25600,10000,2679,2,97,115
25601,10000,4909,2,96,118
25602,10000,1597,2,98,122
25603,10000,2679,2,95,115
25604,10000,3256,2,99,130
25605,10000,1413,2,97,116
25606,10000,4087,2,96,119
25607,10000,923,2,98,123
25608,10000,1413,2,95,116
25609,10000,1705,2,99,131
25610,10000,1384,2,97,117
25611,10000,1288,2,96,120
25612,10000,2030,2,98,124
25613,10000,1384,2,95,117
25614,10000,1794,2,99,132
25615,10000,4909,2,97,118
25616,10000,1398,2,96,121
25617,10000,1401,2,98,125
25618,10000,4909,2,95,118
25619,10000,1166,2,99,133
25620,10000,4087,2,97,119
25621,10000,1597,2,96,122
25622,10000,2664,2,98,126
25623,10000,4087,2,95,119
25624,10000,2501,2,99,134
25625,10000,1288,2,97,120
25626,10000,923,2,96,123
25627,10000,723,2,98,127
25628,10000,1288,2,95,120
25629,10000,4889,2,99,135
25630,10000,1398,2,97,121
25631,10000,2030,2,96,124
25632,10000,1508,2,98,128
25633,10000,1398,2,95,121
25634,10000,706,3,99,136
25635,10000,1597,3,97,122
25636,10000,1401,2,96,125
25637,10000,1755,2,98,129
25638,10000,1597,2,95,122
25639,10000,881,2,99,137
25640,10000,923,2,97,123
25641,10000,2664,2,96,126
25642,10000,3256,2,98,130
25643,10000,923,2,95,123
25644,10000,2030,2,97,124
25645,10000,1390,3,99,138
25646,10000,723,3,96,127
25647,10000,1705,2,98,131
25648,10000,2030,2,95,124
25649,10000,1401,2,97,125
25650,10000,1770,2,99,139
25651,10000,1508,2,96,128
25652,10000,1794,2,98,132
25653,10000,2664,2,97,126
25654,10000,1401,3,95,125
25655,10000,1679,2,99,140
25656,10000,1755,2,96,129
25657,10000,1166,2,98,133
25658,10000,723,2,97,127
25659,10000,2664,2,95,126
25660,10000,3256,2,96,130
25661,10000,1062,3,99,141
25662,10000,2501,3,98,134
25663,10000,1508,2,97,128
25664,10000,723,2,95,127
25665,10000,1705,3,96,131
25666,10000,6121,2,99,142
25667,10000,4889,2,98,135
25668,10000,1508,2,95,128
25669,10000,1755,3,97,129
25670,10000,1794,2,96,132
25671,10000,1332,2,99,143
25672,10000,706,2,98,136
25673,10000,1755,2,95,129
25674,10000,3256,2,97,130
25675,10000,1166,2,96,133
25676,10000,1483,2,99,144
25677,10000,881,3,98,137
25678,10000,3256,2,95,130
25679,10000,1705,2,97,131
25680,10000,2501,2,96,134
25681,10000,1103,2,99,145
25682,10000,1390,2,98,138
25683,10000,1705,2,95,131
25684,10000,1794,2,97,132
25685,10000,4889,2,96,135
25686,10000,1137,3,99,146
25687,10000,1770,2,98,139
25688,10000,1794,2,95,132
25689,10000,1166,2,97,133
25690,10000,706,2,96,136
25691,10000,1118,2,99,147
25692,10000,1679,2,98,140
25693,10000,1166,2,95,133
25694,10000,2501,2,97,134
25695,10000,881,3,96,137
25696,10000,1068,2,99,148
25697,10000,1062,2,98,141
25698,10000,2501,2,95,134
25699,10000,4889,2,97,135
25700,10000,1390,2,96,138
25701,10000,1063,3,99,149
25702,10000,6121,2,98,142
25703,10000,4889,2,95,135
25704,10000,706,2,97,136
25705,10000,1770,2,96,139
25706,10000,1226,2,99,150
25707,10000,1332,2,98,143
25708,10000,706,2,95,136
25709,10000,881,2,97,137
25710,10000,1679,2,96,140
25711,10000,978,2,99,151
25712,10000,1483,2,98,144
25713,10000,1390,2,97,138
25714,10000,881,3,95,137
25715,10000,5061,2,99,152
25716,10000,1062,3,96,141
25717,10000,1103,2,98,145
25718,10000,1770,2,97,139
25719,10000,1390,2,95,138
25720,10000,1361,3,99,153
25721,10000,6121,2,96,142
25722,10000,1137,2,98,146
25723,10000,1679,2,97,140
25724,10000,1770,2,95,139
25725,10000,1241,2,99,154
25726,10000,1332,2,96,143
25727,10000,1118,2,98,147
25728,10000,1062,2,97,141
25729,10000,1679,2,95,140
25730,10000,1184,2,99,155
25731,10000,1483,2,96,144
25732,10000,1068,2,98,148
25733,10000,6121,2,97,142
25734,10000,1062,2,95,141
25735,10000,1103,2,96,145
25736,10000,656,3,99,156
25737,10000,1063,2,98,149
25738,10000,1332,2,97,143
25739,10000,6121,2,95,142
25740,10000,1137,2,96,146
25741,10000,1124,2,99,157
25742,10000,1226,2,98,150
25743,10000,1483,2,97,144
25744,10000,1332,2,95,143
25745,10000,1118,2,96,147
25746,10000,2347,2,99,158
25747,10000,978,2,98,151
25748,10000,1103,2,97,145
25749,10000,1483,2,95,144
25750,10000,1068,2,96,148
25751,10000,1837,2,99,159
25752,10000,5061,2,98,152
25753,10000,1137,2,97,146
25754,10000,1103,2,95,145
25755,10000,1063,2,96,149
25756,10000,931,2,99,160
25757,10000,1361,2,98,153
25758,10000,1118,3,97,147
25759,10000,1137,2,95,146
25760,10000,1226,2,96,150
25761,10000,2321,2,99,161
25762,10000,1241,2,98,154
25763,10000,1068,2,97,148
25764,10000,1118,2,95,147
25765,10000,978,2,96,151
25766,10000,1038,2,99,162
25767,10000,1184,2,98,155
25768,10000,1063,2,97,149
25769,10000,1068,3,95,148
25770,10000,5061,2,96,152
25771,10000,2085,2,99,163
25772,10000,656,2,98,156
25773,10000,1226,2,97,150
25774,10000,1063,3,95,149
25775,10000,1361,2,96,153
25776,10000,4860,2,99,164
25777,10000,1124,2,98,157
25778,10000,978,2,97,151
25779,10000,1226,2,95,150
25780,10000,1241,2,96,154
25781,10000,1325,2,99,165
25782,10000,2347,2,98,158
25783,10000,5061,2,97,152
25784,10000,978,2,95,151
25785,10000,1184,2,96,155
25786,10000,1262,2,99,166
25787,10000,1837,2,98,159
25788,10000,1361,2,97,153
25789,10000,5061,2,95,152
25790,10000,656,3,96,156
25791,10000,5129,2,99,167
25792,10000,931,2,98,160
25793,10000,1241,2,97,154
25794,10000,1361,2,95,153
25795,10000,1124,2,96,157
25796,10000,2321,2,98,161
25797,10000,2281,3,99,168
25798,10000,1184,2,97,155
25799,10000,1241,2,95,154
25800,10000,2347,2,96,158
25801,10000,1038,2,98,162
25802,10000,3135,2,99,169
25803,10000,656,2,97,156
25804,10000,1184,2,95,155
25805,10000,1837,2,96,159
25806,10000,2085,2,98,163
25807,10000,2370,2,99,170
25808,10000,1124,2,97,157
25809,10000,656,3,95,156
25810,10000,931,2,96,160
25811,10000,4860,2,98,164
25812,10000,2965,2,99,171
25813,10000,2347,2,97,158
25814,10000,1124,2,95,157
25815,10000,2321,2,96,161
25816,10000,1325,2,98,165
25817,10000,2291,2,99,172
25818,10000,1837,2,97,159
25819,10000,2347,2,95,158
25820,10000,1262,2,98,166
25821,10000,1038,3,96,162
25822,10000,3707,2,99,173
25823,10000,931,2,97,160
25824,10000,1837,3,95,159
25825,10000,5129,2,98,167
25826,10000,2085,2,96,163
25827,10000,3235,2,99,174
25828,10000,2321,2,97,161
25829,10000,2281,2,98,168
25830,10000,931,3,95,160
25831,10000,4860,2,96,164
25832,10000,2694,2,99,175
25833,10000,1038,2,97,162
25834,10000,3135,2,98,169
25835,10000,2321,2,95,161
25836,10000,1325,2,96,165
25837,10000,1802,2,99,176
25838,10000,2085,2,97,163
25839,10000,2370,2,98,170
25840,10000,1038,3,95,162
25841,10000,1262,3,96,166
25842,10000,2913,2,99,177
25843,10000,4860,2,97,164
25844,10000,2965,2,98,171
25845,10000,2085,2,95,163
25846,10000,5129,2,96,167
25847,10000,1483,2,99,178
25848,10000,1325,2,97,165
25849,10000,2291,2,98,172
25850,10000,4860,2,95,164
25851,10000,2281,2,96,168
25852,10000,3294,2,99,179
25853,10000,1262,3,97,166
25854,10000,3707,2,98,173
25855,10000,1325,2,95,165
25856,10000,3135,2,96,169
25857,10000,4451,2,99,180
25858,10000,5129,2,97,167
25859,10000,3235,2,98,174
25860,10000,1262,2,95,166
25861,10000,2370,2,96,170
25862,10000,3573,2,99,181
25863,10000,2281,2,97,168
25864,10000,2694,2,98,175
25865,10000,5129,2,95,167
25866,10000,2965,2,96,171
25867,10000,936,2,99,182
25868,10000,3135,2,97,169
25869,10000,1802,2,98,176
25870,10000,2281,2,95,168
25871,10000,2291,2,96,172
25872,10000,1653,2,99,183
25873,10000,2370,2,97,170
25874,10000,2913,2,98,177
25875,10000,3135,2,95,169
25876,10000,3707,2,96,173
25877,10000,1498,2,99,184
25878,10000,2965,2,97,171
25879,10000,1483,2,98,178
25880,10000,2370,2,95,170
25881,10000,3235,2,96,174
25882,10000,3411,2,99,185
25883,10000,2291,2,97,172
25884,10000,3294,2,98,179
25885,10000,2965,2,95,171
25886,10000,2694,2,96,175
25887,10000,1915,2,99,186
25888,10000,3707,2,97,173
25889,10000,4451,2,98,180
25890,10000,2291,2,95,172
25891,10000,1802,2,96,176
25892,10000,1866,2,99,187
25893,10000,3235,2,97,174
25894,10000,3573,2,98,181
25895,10000,3707,2,95,173
25896,10000,2913,2,96,177
25897,10000,2859,2,99,188
25898,10000,2694,2,97,175
25899,10000,936,2,98,182
25900,10000,3235,2,95,174
25901,10000,1483,2,96,178
25902,10000,813,2,99,189
25903,10000,1802,2,97,176
25904,10000,1653,2,98,183
25905,10000,2694,2,95,175
25906,10000,3294,2,96,179
25907,10000,909,2,99,190
25908,10000,2913,2,97,177
25909,10000,1498,2,98,184
25910,10000,1802,2,95,176
25911,10000,4451,2,96,180
25912,10000,1555,2,99,191
25913,10000,3411,2,98,185
25914,10000,1483,3,97,178
25915,10000,2913,2,95,177
25916,10000,3573,2,96,181
25917,10000,2267,2,99,192
25918,10000,1915,2,98,186
25919,10000,3294,2,97,179
25920,10000,1483,2,95,178
25921,10000,936,2,96,182
25922,10000,1047,2,99,193
25923,10000,1866,2,98,187
25924,10000,4451,2,97,180
25925,10000,3294,2,95,179
25926,10000,1653,2,96,183
25927,10000,5144,2,99,194
25928,10000,2859,2,98,188
25929,10000,3573,2,97,181
25930,10000,4451,2,95,180
25931,10000,1498,2,96,184
25932,10000,3665,2,99,195
25933,10000,813,2,98,189
25934,10000,936,2,97,182
25935,10000,3573,2,95,181
25936,10000,3411,2,96,185
25937,10000,2163,2,99,196
25938,10000,909,3,98,190
25939,10000,1653,2,97,183
25940,10000,1915,2,96,186
25941,10000,936,3,95,182
25942,10000,1220,2,99,197
25943,10000,1555,2,98,191
25944,10000,1498,2,97,184
25945,10000,1866,2,96,187
25946,10000,1653,2,95,183
25947,10000,861,2,99,198
25948,10000,2267,3,98,192
25949,10000,3411,2,97,185
25950,10000,2859,2,96,188
25951,10000,1498,2,95,184
25952,10000,745,2,99,199
25953,10000,1915,2,97,186
25954,10000,1047,3,98,193
25955,10000,813,3,96,189
25956,10000,3411,2,95,185
25957,10000,4753,2,99,200
25958,10000,1866,2,97,187
25959,10000,5144,2,98,194
25960,10000,909,2,96,190
25961,10000,1915,2,95,186
25962,10000,2193,2,99,201
25963,10000,2859,2,97,188
25964,10000,3665,2,98,195
25965,10000,1555,2,96,191
25966,10000,1866,2,95,187
25967,10000,1641,2,99,202
25968,10000,813,2,97,189
25969,10000,2163,2,98,196
25970,10000,2267,2,96,192
25971,10000,2859,2,95,188
25972,10000,2447,2,99,203
25973,10000,909,3,97,190
25974,10000,1220,2,98,197
25975,10000,1047,2,96,193
25976,10000,813,2,95,189
25977,10000,777,2,99,204
25978,10000,1555,2,97,191
25979,10000,861,2,98,198
25980,10000,5144,2,96,194
25981,10000,909,2,95,190
25982,10000,803,3,99,205
25983,10000,2267,2,97,192
25984,10000,745,3,98,199
25985,10000,3665,2,96,195
25986,10000,1555,2,95,191
25987,10000,1030,2,99,206
25988,10000,1047,2,97,193
25989,10000,4753,2,98,200
25990,10000,2163,2,96,196
