,vertices,delta,runtime,deltafactor,seed
9131,10000,1010,2,93,320
9132,10000,2636,2,94,330
9133,10000,1299,2,90,327
9134,10000,1299,2,91,327
9135,10000,1299,2,92,327
9136,10000,1730,2,93,321
9137,10000,1750,2,94,331
9138,10000,719,2,91,328
9139,10000,719,3,90,328
9140,10000,719,2,92,328
9141,10000,624,3,93,322
9142,10000,2500,2,94,332
9143,10000,1308,2,91,329
9144,10000,1308,2,92,329
9145,10000,1308,2,90,329
9146,10000,1955,2,93,323
9147,10000,1498,2,94,333
9148,10000,2636,2,91,330
9149,10000,2636,2,92,330
9150,10000,2636,2,90,330
9151,10000,1560,2,93,324
9152,10000,1384,2,94,334
9153,10000,1750,2,91,331
9154,10000,1750,2,92,331
9155,10000,1735,2,93,325
9156,10000,1750,2,90,331
9157,10000,1201,2,94,335
9158,10000,2500,2,91,332
9159,10000,2500,2,92,332
9160,10000,4993,2,93,326
9161,10000,2500,2,90,332
9162,10000,1365,2,94,336
9163,10000,1498,2,91,333
9164,10000,1498,2,92,333
9165,10000,1299,2,93,327
9166,10000,1498,2,90,333
9167,10000,2003,2,94,337
9168,10000,1384,2,91,334
9169,10000,1384,2,92,334
9170,10000,1384,2,90,334
9171,10000,4557,2,94,338
9172,10000,719,3,93,328
9173,10000,1201,2,91,335
9174,10000,1201,2,92,335
9175,10000,1201,3,90,335
9176,10000,1308,2,93,329
9177,10000,1365,2,91,336
9178,10000,862,3,94,339
9179,10000,1365,2,92,336
9180,10000,1365,2,90,336
9181,10000,2636,2,93,330
9182,10000,2003,2,91,337
9183,10000,2003,2,92,337
9184,10000,670,3,94,340
9185,10000,2003,2,90,337
9186,10000,1750,2,93,331
9187,10000,4557,2,91,338
9188,10000,4557,2,92,338
9189,10000,7138,2,94,341
9190,10000,4557,2,90,338
9191,10000,2500,2,93,332
9192,10000,862,3,91,339
9193,10000,1300,2,94,342
9194,10000,862,3,92,339
9195,10000,862,2,90,339
9196,10000,1498,2,93,333
9197,10000,670,2,91,340
9198,10000,6816,2,94,343
9199,10000,670,2,92,340
9200,10000,1384,2,93,334
9201,10000,670,3,90,340
9202,10000,7138,2,91,341
9203,10000,1148,2,94,344
9204,10000,7138,2,92,341
9205,10000,1201,2,93,335
9206,10000,7138,2,90,341
9207,10000,1300,2,91,342
9208,10000,1138,2,94,345
9209,10000,1300,2,92,342
9210,10000,1365,3,93,336
9211,10000,6816,2,91,343
9212,10000,1300,3,90,342
9213,10000,1333,3,94,346
9214,10000,6816,2,92,343
9215,10000,2003,2,93,337
9216,10000,1148,2,91,344
9217,10000,6816,2,90,343
9218,10000,1148,2,92,344
9219,10000,1486,3,94,347
9220,10000,4557,2,93,338
9221,10000,1138,2,91,345
9222,10000,1148,2,90,344
9223,10000,862,2,93,339
9224,10000,1138,3,92,345
9225,10000,6140,2,94,348
9226,10000,1333,2,91,346
9227,10000,1138,3,90,345
9228,10000,670,2,93,340
9229,10000,1333,2,92,346
9230,10000,3499,2,94,349
9231,10000,1486,2,91,347
9232,10000,1333,2,90,346
9233,10000,7138,2,93,341
9234,10000,1486,2,92,347
9235,10000,3742,2,94,350
9236,10000,6140,2,91,348
9237,10000,1486,2,90,347
9238,10000,1300,2,93,342
9239,10000,6140,2,92,348
9240,10000,2189,2,94,351
9241,10000,3499,2,91,349
9242,10000,6140,2,90,348
9243,10000,6816,2,93,343
9244,10000,3499,2,92,349
9245,10000,3742,2,91,350
9246,10000,2683,2,94,352
9247,10000,3499,2,90,349
9248,10000,1148,2,93,344
9249,10000,3742,2,92,350
9250,10000,2189,2,91,351
9251,10000,2129,2,94,353
9252,10000,3742,2,90,350
9253,10000,1138,2,93,345
9254,10000,2189,2,92,351
9255,10000,2683,2,91,352
9256,10000,2482,2,94,354
9257,10000,2189,2,90,351
9258,10000,1333,2,93,346
9259,10000,2683,3,92,352
9260,10000,855,2,94,355
9261,10000,2129,2,91,353
9262,10000,2683,2,90,352
9263,10000,1486,2,93,347
9264,10000,2129,2,92,353
9265,10000,1950,2,94,356
9266,10000,2482,2,91,354
9267,10000,2129,3,90,353
9268,10000,6140,2,93,348
9269,10000,2482,2,92,354
9270,10000,1215,2,94,357
9271,10000,855,3,91,355
9272,10000,2482,2,90,354
9273,10000,3499,2,93,349
9274,10000,855,2,92,355
9275,10000,7035,2,94,358
9276,10000,1950,2,91,356
9277,10000,855,2,90,355
9278,10000,3742,2,93,350
9279,10000,1950,2,92,356
9280,10000,1087,2,94,359
9281,10000,1215,2,91,357
9282,10000,2189,2,93,351
9283,10000,1215,2,92,357
9284,10000,1950,3,90,356
9285,10000,7035,2,91,358
9286,10000,1954,3,94,360
9287,10000,2683,2,93,352
9288,10000,7035,2,92,358
9289,10000,1215,2,90,357
9290,10000,1087,2,91,359
9291,10000,1098,2,94,361
9292,10000,1087,2,92,359
9293,10000,2129,2,93,353
9294,10000,7035,2,90,358
9295,10000,1954,2,91,360
9296,10000,7668,2,94,362
9297,10000,1954,2,92,360
9298,10000,2482,2,93,354
9299,10000,1087,3,90,359
9300,10000,1098,2,91,361
9301,10000,1751,2,94,363
9302,10000,1098,2,92,361
9303,10000,855,3,93,355
9304,10000,1954,2,90,360
9305,10000,7668,2,91,362
9306,10000,4651,2,94,364
9307,10000,7668,2,92,362
9308,10000,1950,2,93,356
9309,10000,1098,2,90,361
9310,10000,1751,2,91,363
9311,10000,2024,2,94,365
9312,10000,1751,2,92,363
9313,10000,1215,2,93,357
9314,10000,7668,2,90,362
9315,10000,4651,2,91,364
9316,10000,844,2,94,366
9317,10000,4651,2,92,364
9318,10000,7035,2,93,358
9319,10000,1751,2,90,363
9320,10000,2024,2,91,365
9321,10000,1754,2,94,367
9322,10000,2024,2,92,365
9323,10000,1087,2,93,359
9324,10000,4651,2,90,364
9325,10000,844,2,91,366
9326,10000,746,3,94,368
9327,10000,844,2,92,366
9328,10000,1954,2,93,360
9329,10000,2024,2,90,365
9330,10000,1754,2,91,367
9331,10000,2119,2,94,369
9332,10000,1754,2,92,367
9333,10000,1098,2,93,361
9334,10000,844,2,90,366
9335,10000,746,3,91,368
9336,10000,1466,2,94,370
9337,10000,746,3,92,368
9338,10000,7668,2,93,362
9339,10000,1754,2,90,367
9340,10000,2762,2,94,371
9341,10000,2119,3,91,369
9342,10000,2119,2,92,369
9343,10000,1751,2,93,363
9344,10000,746,3,90,368
9345,10000,1044,2,94,372
9346,10000,1466,2,91,370
9347,10000,4651,2,93,364
9348,10000,1466,3,92,370
9349,10000,2119,2,90,369
9350,10000,1485,2,94,373
9351,10000,2762,2,91,371
9352,10000,2024,2,93,365
9353,10000,2762,2,92,371
9354,10000,1466,2,90,370
9355,10000,979,2,94,374
9356,10000,1044,2,91,372
9357,10000,844,3,93,366
9358,10000,1044,2,92,372
9359,10000,2762,2,90,371
9360,10000,1485,2,91,373
9361,10000,1257,3,94,375
9362,10000,1754,2,93,367
9363,10000,1485,2,92,373
9364,10000,1044,2,90,372
9365,10000,979,2,91,374
9366,10000,6751,2,94,376
9367,10000,1485,2,90,373
9368,10000,746,3,93,368
9369,10000,979,3,92,374
9370,10000,1257,2,91,375
9371,10000,1189,2,94,377
9372,10000,979,2,90,374
9373,10000,2119,2,93,369
9374,10000,6751,2,91,376
9375,10000,1257,3,92,375
9376,10000,935,3,94,378
9377,10000,1466,2,93,370
9378,10000,1257,3,90,375
9379,10000,1189,2,91,377
9380,10000,6751,2,92,376
9381,10000,1939,2,94,379
9382,10000,2762,2,93,371
9383,10000,935,2,91,378
9384,10000,6751,2,90,376
9385,10000,1189,2,92,377
9386,10000,2729,2,94,380
9387,10000,1939,2,91,379
9388,10000,1044,3,93,372
9389,10000,1189,2,90,377
9390,10000,935,2,92,378
9391,10000,3525,2,94,381
9392,10000,2729,2,91,380
9393,10000,1485,2,93,373
9394,10000,935,2,90,378
9395,10000,1939,2,92,379
9396,10000,1260,2,94,382
9397,10000,3525,2,91,381
9398,10000,979,2,93,374
9399,10000,1939,2,90,379
9400,10000,1796,2,94,383
9401,10000,2729,3,92,380
9402,10000,1257,2,93,375
9403,10000,1260,3,91,382
9404,10000,2729,2,90,380
9405,10000,3525,2,92,381
9406,10000,798,3,94,384
9407,10000,6751,2,93,376
9408,10000,1796,2,91,383
9409,10000,3525,2,90,381
9410,10000,1260,3,92,382
9411,10000,666,3,94,385
9412,10000,1189,2,93,377
9413,10000,798,2,91,384
9414,10000,1260,2,90,382
9415,10000,1940,2,94,386
9416,10000,1796,2,92,383
9417,10000,1796,2,90,383
9418,10000,935,3,93,378
9419,10000,666,3,91,385
9420,10000,1366,2,94,387
9421,10000,798,2,92,384
9422,10000,798,2,90,384
9423,10000,1939,2,93,379
9424,10000,1940,2,91,386
9425,10000,666,2,92,385
9426,10000,919,2,94,388
9427,10000,666,2,90,385
9428,10000,1366,2,91,387
9429,10000,2729,3,93,380
9430,10000,845,2,94,389
9431,10000,1940,2,92,386
9432,10000,1940,2,90,386
9433,10000,919,2,91,388
9434,10000,3525,2,93,381
9435,10000,1899,2,94,390
9436,10000,1366,2,92,387
9437,10000,1366,2,90,387
9438,10000,1260,2,93,382
9439,10000,3325,2,94,391
9440,10000,919,2,92,388
9441,10000,845,3,91,389
9442,10000,919,2,90,388
9443,10000,1796,2,93,383
9444,10000,1248,2,94,392
9445,10000,845,3,92,389
9446,10000,1899,3,91,390
9447,10000,845,3,90,389
9448,10000,798,2,93,384
9449,10000,2891,2,94,393
9450,10000,1899,2,92,390
9451,10000,3325,2,91,391
9452,10000,1899,2,90,390
9453,10000,1861,2,94,394
9454,10000,666,3,93,385
9455,10000,3325,2,92,391
9456,10000,1248,2,91,392
9457,10000,3325,3,90,391
9458,10000,2791,2,94,395
9459,10000,1940,2,93,386
9460,10000,1248,2,92,392
9461,10000,2891,2,91,393
9462,10000,1248,2,90,392
9463,10000,1366,2,93,387
9464,10000,2891,2,92,393
9465,10000,1228,3,94,396
9466,10000,1861,2,91,394
9467,10000,2891,2,90,393
9468,10000,919,2,93,388
9469,10000,1861,2,92,394
9470,10000,2791,2,91,395
9471,10000,6352,2,94,397
9472,10000,1861,2,90,394
9473,10000,845,2,93,389
9474,10000,2791,2,92,395
9475,10000,1228,2,91,396
9476,10000,3646,2,94,398
9477,10000,2791,2,90,395
9478,10000,1899,2,93,390
9479,10000,6352,2,91,397
9480,10000,1745,2,94,399
9481,10000,1228,2,90,396
9482,10000,1228,3,92,396
9483,10000,3325,2,93,391
9484,10000,3646,2,91,398
9485,10000,981,2,94,400
9486,10000,6352,2,90,397
9487,10000,1248,2,93,392
9488,10000,6352,2,92,397
9489,10000,1745,2,91,399
9490,10000,2455,2,94,401
9491,10000,3646,2,90,398
9492,10000,2891,2,93,393
9493,10000,3646,2,92,398
9494,10000,981,2,91,400
9495,10000,1745,2,90,399
9496,10000,1861,2,93,394
9497,10000,657,3,94,402
9498,10000,1745,2,92,399
9499,10000,2455,2,91,401
9500,10000,2791,2,93,395
9501,10000,981,3,90,400
9502,10000,1543,2,94,403
9503,10000,981,2,92,400
9504,10000,657,3,91,402
9505,10000,2455,2,90,401
9506,10000,1228,3,93,396
9507,10000,1122,2,94,404
9508,10000,2455,2,92,401
9509,10000,1543,2,91,403
9510,10000,657,2,90,402
9511,10000,6352,2,93,397
9512,10000,1566,2,94,405
9513,10000,657,2,92,402
9514,10000,1543,2,90,403
9515,10000,1122,3,91,404
9516,10000,3646,2,93,398
9517,10000,1543,2,92,403
9518,10000,1012,3,94,406
9519,10000,1566,2,91,405
9520,10000,1122,2,90,404
9521,10000,1745,2,93,399
9522,10000,1717,2,94,407
9523,10000,1122,3,92,404
9524,10000,1012,2,91,406
9525,10000,1566,2,90,405
9526,10000,981,3,93,400
9527,10000,4044,2,94,408
9528,10000,1566,2,92,405
9529,10000,1717,2,91,407
9530,10000,1012,3,90,406
9531,10000,2455,2,93,401
9532,10000,1291,2,94,409
9533,10000,1012,2,92,406
9534,10000,4044,2,91,408
9535,10000,1717,2,90,407
9536,10000,657,3,93,402
9537,10000,2779,2,94,410
9538,10000,1717,2,92,407
9539,10000,1291,2,91,409
9540,10000,4044,2,90,408
9541,10000,1543,2,93,403
9542,10000,1920,2,94,411
9543,10000,2779,2,91,410
9544,10000,4044,2,92,408
9545,10000,1291,2,90,409
9546,10000,1843,2,94,412
9547,10000,1122,3,93,404
9548,10000,1920,2,91,411
9549,10000,1291,2,92,409
9550,10000,2779,2,90,410
9551,10000,1285,2,94,413
9552,10000,1566,2,93,405
9553,10000,1843,2,91,412
9554,10000,2779,2,92,410
9555,10000,1920,3,90,411
9556,10000,1680,2,94,414
9557,10000,1012,3,93,406
9558,10000,1285,2,91,413
9559,10000,1920,2,92,411
9560,10000,1843,2,90,412
9561,10000,1007,2,94,415
9562,10000,1717,2,93,407
9563,10000,1680,2,91,414
9564,10000,1843,2,92,412
9565,10000,1285,2,90,413
9566,10000,1618,2,94,416
9567,10000,1007,2,91,415
9568,10000,4044,2,93,408
9569,10000,1285,2,92,413
9570,10000,1680,2,90,414
9571,10000,2148,2,94,417
9572,10000,1618,2,91,416
9573,10000,1680,2,92,414
9574,10000,1291,3,93,409
9575,10000,1007,3,90,415
9576,10000,7275,2,94,418
9577,10000,2148,2,91,417
9578,10000,1007,3,92,415
9579,10000,2779,2,93,410
9580,10000,1618,2,90,416
9581,10000,2351,2,94,419
9582,10000,7275,2,91,418
9583,10000,1618,2,92,416
9584,10000,1920,2,93,411
9585,10000,2148,2,90,417
9586,10000,5685,2,94,420
9587,10000,2351,3,91,419
9588,10000,2148,2,92,417
9589,10000,1843,2,93,412
9590,10000,7275,2,90,418
9591,10000,1743,2,94,421
9592,10000,5685,2,91,420
9593,10000,7275,2,92,418
9594,10000,1285,2,93,413
9595,10000,2351,2,90,419
9596,10000,1821,2,94,422
9597,10000,2351,2,92,419
9598,10000,1743,3,91,421
9599,10000,1680,3,93,414
9600,10000,5685,2,90,420
9601,10000,3702,2,94,423
9602,10000,5685,2,92,420
9603,10000,1821,2,91,422
9604,10000,1007,2,93,415
9605,10000,1743,2,90,421
9606,10000,2126,2,94,424
9607,10000,1743,2,92,421
9608,10000,3702,2,91,423
9609,10000,1821,2,90,422
9610,10000,2859,2,94,425
9611,10000,1618,3,93,416
9612,10000,1821,2,92,422
9613,10000,2126,2,91,424
9614,10000,3702,2,90,423
9615,10000,4235,2,94,426
9616,10000,2148,2,93,417
9617,10000,3702,2,92,423
9618,10000,2859,2,91,425
9619,10000,2126,2,90,424
9620,10000,7275,2,93,418
9621,10000,2126,2,92,424
9622,10000,3768,3,94,427
9623,10000,4235,2,91,426
9624,10000,2859,2,90,425
9625,10000,2351,2,93,419
9626,10000,2859,2,92,425
9627,10000,1940,2,94,428
9628,10000,3768,2,91,427
9629,10000,4235,2,90,426
9630,10000,5685,2,93,420
9631,10000,4235,2,92,426
9632,10000,6169,2,94,429
9633,10000,1940,2,91,428
9634,10000,3768,2,90,427
9635,10000,1743,2,93,421
9636,10000,3768,2,92,427
9637,10000,1448,2,94,430
9638,10000,6169,2,91,429
9639,10000,1940,2,90,428
9640,10000,1821,2,93,422
9641,10000,1940,2,92,428
9642,10000,1883,2,94,431
9643,10000,1448,2,91,430
9644,10000,6169,2,90,429
9645,10000,3702,2,93,423
9646,10000,6169,2,92,429
9647,10000,3394,2,94,432
9648,10000,1883,2,91,431
9649,10000,1448,2,90,430
9650,10000,2126,2,93,424
9651,10000,1448,2,92,430
9652,10000,4241,2,94,433
9653,10000,3394,2,91,432
9654,10000,1883,2,90,431
9655,10000,2859,2,93,425
9656,10000,1883,2,92,431
9657,10000,2166,2,94,434
9658,10000,4241,2,91,433
9659,10000,3394,2,90,432
9660,10000,4235,2,93,426
9661,10000,3394,2,92,432
9662,10000,1333,2,94,435
9663,10000,2166,2,91,434
9664,10000,4241,2,90,433
9665,10000,3768,2,93,427
9666,10000,4241,2,92,433
9667,10000,1333,2,91,435
9668,10000,759,3,94,436
9669,10000,2166,2,90,434
9670,10000,1940,2,93,428
9671,10000,2166,2,92,434
9672,10000,759,2,91,436
9673,10000,1133,2,94,437
9674,10000,1333,2,90,435
9675,10000,6169,2,93,429
9676,10000,1333,2,92,435
9677,10000,1133,2,91,437
9678,10000,2140,2,94,438
9679,10000,759,2,90,436
9680,10000,759,2,92,436
9681,10000,1448,3,93,430
9682,10000,2140,2,91,438
9683,10000,1182,3,94,439
9684,10000,1133,3,90,437
9685,10000,1133,2,92,437
9686,10000,1182,2,91,439
9687,10000,1883,2,93,431
9688,10000,4335,2,94,440
9689,10000,2140,2,90,438
9690,10000,2140,2,92,438
9691,10000,4335,2,91,440
9692,10000,3394,2,93,432
9693,10000,1121,2,94,441
9694,10000,1182,2,90,439
9695,10000,1121,2,91,441
9696,10000,1182,3,92,439
9697,10000,4241,2,93,433
9698,10000,2166,2,94,442
9699,10000,4335,2,90,440
9700,10000,2166,2,91,442
9701,10000,4335,2,92,440
9702,10000,2166,2,93,434
9703,10000,823,2,94,443
9704,10000,1121,2,90,441
9705,10000,823,2,91,443
9706,10000,1121,2,92,441
9707,10000,1333,2,93,435
9708,10000,2687,2,94,444
9709,10000,2166,2,90,442
9710,10000,2687,2,91,444
9711,10000,2166,2,92,442
9712,10000,759,2,93,436
9713,10000,5895,2,94,445
9714,10000,823,3,90,443
9715,10000,5895,2,91,445
9716,10000,1133,2,93,437
9717,10000,823,3,92,443
9718,10000,1676,3,94,446
9719,10000,2687,2,90,444
9720,10000,1676,2,91,446
9721,10000,2140,2,93,438
9722,10000,2687,2,92,444
9723,10000,1366,2,94,447
9724,10000,5895,2,90,445
9725,10000,1366,2,91,447
9726,10000,1182,2,93,439
9727,10000,5895,2,92,445
9728,10000,1142,2,94,448
9729,10000,1676,2,90,446
9730,10000,1142,2,91,448
9731,10000,4335,2,93,440
9732,10000,1676,2,92,446
9733,10000,1606,3,94,449
9734,10000,1366,2,90,447
9735,10000,1606,2,91,449
9736,10000,1121,2,93,441
9737,10000,1366,2,92,447
9738,10000,2634,2,94,450
9739,10000,1142,2,90,448
9740,10000,2166,2,93,442
9741,10000,2634,2,91,450
9742,10000,1142,2,92,448
9743,10000,2071,2,94,451
9744,10000,1606,2,90,449
9745,10000,823,2,93,443
9746,10000,2071,2,91,451
9747,10000,1606,2,92,449
9748,10000,3141,2,94,452
9749,10000,2634,2,90,450
9750,10000,2687,2,93,444
9751,10000,3141,2,91,452
9752,10000,2634,2,92,450
9753,10000,1500,2,94,453
9754,10000,2071,2,90,451
9755,10000,5895,2,93,445
9756,10000,1500,2,91,453
9757,10000,2071,2,92,451
9758,10000,2423,2,94,454
9759,10000,3141,2,90,452
9760,10000,2423,2,91,454
9761,10000,1676,2,93,446
9762,10000,3141,2,92,452
9763,10000,2220,2,94,455
9764,10000,1500,2,90,453
9765,10000,2220,2,91,455
9766,10000,1366,2,93,447
9767,10000,1500,2,92,453
9768,10000,4742,2,94,456
9769,10000,2423,2,90,454
9770,10000,4742,2,91,456
9771,10000,2423,2,92,454
9772,10000,1142,3,93,448
9773,10000,973,2,94,457
9774,10000,2220,2,90,455
9775,10000,973,2,91,457
9776,10000,2220,2,92,455
9777,10000,1606,2,93,449
9778,10000,741,2,94,458
9779,10000,4742,2,90,456
9780,10000,741,3,91,458
9781,10000,4742,2,92,456
9782,10000,2634,2,93,450
9783,10000,726,2,94,459
9784,10000,973,3,90,457
9785,10000,726,2,91,459
9786,10000,2071,2,93,451
9787,10000,973,3,92,457
9788,10000,3861,2,94,460
9789,10000,741,2,90,458
9790,10000,3861,2,91,460
9791,10000,3141,2,93,452
9792,10000,741,3,92,458
9793,10000,1920,3,94,461
9794,10000,1920,2,91,461
9795,10000,726,3,90,459
9796,10000,1500,2,93,453
9797,10000,726,2,92,459
9798,10000,758,2,94,462
9799,10000,758,2,91,462
9800,10000,3861,2,90,460
9801,10000,2423,2,93,454
9802,10000,3861,2,92,460
9803,10000,1068,2,94,463
9804,10000,1068,2,91,463
9805,10000,1920,2,90,461
9806,10000,2220,2,93,455
9807,10000,1920,2,92,461
9808,10000,2330,2,94,464
9809,10000,2330,2,91,464
9810,10000,758,2,90,462
9811,10000,4742,2,93,456
9812,10000,758,2,92,462
9813,10000,1492,2,94,465
9814,10000,1492,2,91,465
9815,10000,1068,2,90,463
9816,10000,973,3,93,457
9817,10000,1068,2,92,463
9818,10000,964,2,94,466
9819,10000,964,2,91,466
9820,10000,2330,2,90,464
9821,10000,2330,2,92,464
9822,10000,741,3,93,458
9823,10000,722,2,94,467
9824,10000,722,3,91,467
9825,10000,1492,2,92,465
9826,10000,1492,3,90,465
9827,10000,726,2,93,459
9828,10000,1927,2,91,468
9829,10000,1927,3,94,468
9830,10000,964,2,92,466
9831,10000,964,2,90,466
9832,10000,3861,2,93,460
9833,10000,4401,2,91,469
9834,10000,4401,2,94,469
9835,10000,722,2,92,467
9836,10000,1920,2,93,461
9837,10000,722,3,90,467
9838,10000,3204,2,94,470
9839,10000,3204,2,91,470
9840,10000,1927,2,92,468
9841,10000,758,2,93,462
9842,10000,1927,3,90,468
9843,10000,1220,2,94,471
9844,10000,1220,2,91,471
9845,10000,4401,2,92,469
9846,10000,1068,3,93,463
9847,10000,4401,2,90,469
9848,10000,1489,2,94,472
9849,10000,1489,2,91,472
9850,10000,3204,2,92,470
9851,10000,2330,2,93,464
9852,10000,3204,2,90,470
9853,10000,603,2,94,473
9854,10000,1220,3,92,471
9855,10000,603,3,91,473
9856,10000,1492,3,93,465
9857,10000,1220,2,90,471
9858,10000,884,3,94,474
9859,10000,1489,2,92,472
9860,10000,884,2,91,474
9861,10000,964,2,93,466
9862,10000,1489,2,90,472
9863,10000,1127,2,94,475
9864,10000,603,3,92,473
9865,10000,603,2,90,473
9866,10000,1127,3,91,475
9867,10000,722,3,93,467
9868,10000,6174,2,94,476
9869,10000,884,2,92,474
9870,10000,884,2,90,474
9871,10000,6174,2,91,476
9872,10000,1927,2,93,468
9873,10000,2160,2,94,477
9874,10000,1127,2,92,475
9875,10000,2160,2,91,477
9876,10000,1127,2,90,475
9877,10000,4401,2,93,469
9878,10000,2666,2,94,478
9879,10000,6174,2,92,476
9880,10000,2666,2,91,478
9881,10000,6174,2,90,476
9882,10000,3204,2,93,470
9883,10000,1106,2,94,479
9884,10000,2160,2,92,477
9885,10000,1106,2,91,479
9886,10000,2160,2,90,477
9887,10000,1220,2,93,471
9888,10000,1192,2,94,480
9889,10000,2666,2,92,478
9890,10000,1192,2,91,480
9891,10000,1489,2,93,472
9892,10000,3005,2,94,481
9893,10000,2666,3,90,478
9894,10000,1106,2,92,479
9895,10000,3005,2,91,481
9896,10000,603,2,93,473
9897,10000,1813,2,94,482
9898,10000,1192,2,92,480
9899,10000,1106,3,90,479
9900,10000,1813,2,91,482
9901,10000,884,3,93,474
9902,10000,3005,2,92,481
9903,10000,1583,2,94,483
9904,10000,1192,2,90,480
9905,10000,1583,2,91,483
9906,10000,1127,2,93,475
9907,10000,1813,2,92,482
9908,10000,3005,2,90,481
9909,10000,718,3,94,484
9910,10000,718,3,91,484
9911,10000,6174,2,93,476
9912,10000,1583,2,92,483
9913,10000,1813,2,90,482
9914,10000,2308,2,94,485
9915,10000,2308,2,91,485
9916,10000,2160,2,93,477
9917,10000,1583,2,90,483
9918,10000,718,3,92,484
9919,10000,1115,2,94,486
9920,10000,1115,2,91,486
9921,10000,2666,2,93,478
9922,10000,718,2,90,484
9923,10000,2308,2,92,485
9924,10000,1399,2,94,487
9925,10000,1106,2,93,479
9926,10000,1399,3,91,487
9927,10000,2308,2,90,485
9928,10000,1115,2,92,486
9929,10000,1192,2,93,480
9930,10000,1069,3,94,488
9931,10000,1069,3,91,488
9932,10000,1399,2,92,487
9933,10000,1115,3,90,486
9934,10000,3005,2,93,481
9935,10000,745,3,94,489
9936,10000,1399,2,90,487
9937,10000,745,3,91,489
9938,10000,1069,3,92,488
9939,10000,1913,2,94,490
9940,10000,1813,3,93,482
9941,10000,1069,2,90,488
9942,10000,1913,2,91,490
9943,10000,745,2,92,489
9944,10000,1343,2,94,491
9945,10000,1583,2,93,483
9946,10000,745,2,90,489
9947,10000,1343,2,91,491
9948,10000,1913,2,92,490
9949,10000,3386,2,94,492
9950,10000,718,2,93,484
9951,10000,3386,2,91,492
9952,10000,1913,2,90,490
9953,10000,1343,2,92,491
9954,10000,1714,2,94,493
9955,10000,2308,2,93,485
9956,10000,1714,2,91,493
9957,10000,3386,2,92,492
9958,10000,1413,2,94,494
9959,10000,1343,3,90,491
9960,10000,1115,2,93,486
9961,10000,1714,2,92,493
9962,10000,2246,2,94,495
9963,10000,1413,3,91,494
9964,10000,1399,2,93,487
9965,10000,3386,3,90,492
9966,10000,1133,2,94,496
9967,10000,1413,3,92,494
9968,10000,2246,2,91,495
9969,10000,1069,2,93,488
9970,10000,1714,2,90,493
9971,10000,2246,2,92,495
9972,10000,1204,3,94,497
9973,10000,1133,2,91,496
9974,10000,1413,2,90,494
9975,10000,745,3,93,489
9976,10000,1133,2,92,496
9977,10000,863,2,94,498
9978,10000,2246,2,90,495
9979,10000,1913,2,93,490
9980,10000,1204,3,91,497
9981,10000,1204,2,92,497
9982,10000,3916,2,94,499
9983,10000,1133,2,90,496
9984,10000,1343,3,93,491
9985,10000,863,3,91,498
9986,10000,863,2,92,498
9987,10000,1416,2,94,0
9988,10000,1204,2,90,497
9989,10000,3386,2,93,492
9990,10000,3916,2,91,499
9991,10000,3916,2,92,499
9992,10000,1118,2,94,1
9993,10000,863,2,90,498
9994,10000,1714,2,93,493
9995,10000,1416,2,91,0
9996,10000,5547,2,94,2
9997,10000,1416,2,92,0
9998,10000,3916,2,90,499
9999,10000,1413,2,93,494
10000,10000,1118,2,91,1
10001,10000,1118,2,92,1
10002,10000,4861,2,94,3
10003,10000,1416,2,90,0
10004,10000,2246,2,93,495
10005,10000,5547,2,91,2
10006,10000,5547,2,92,2
10007,10000,2368,2,94,4
10008,10000,1118,2,90,1
10009,10000,1133,2,93,496
10010,10000,4861,2,91,3
10011,10000,4861,2,92,3
10012,10000,2243,2,94,5
10013,10000,5547,2,90,2
10014,10000,1204,2,93,497
10015,10000,2368,2,91,4
10016,10000,2368,2,92,4
10017,10000,2292,2,94,6
10018,10000,4861,2,90,3
10019,10000,863,3,93,498
10020,10000,2243,2,91,5
10021,10000,2243,2,92,5
10022,10000,2395,2,94,7
10023,10000,2368,2,90,4
10024,10000,3916,2,93,499
10025,10000,2292,2,91,6
10026,10000,2292,2,92,6
10027,10000,4451,2,94,8
10028,10000,2243,2,90,5
10029,10000,1416,2,93,0
10030,10000,2395,2,91,7
10031,10000,2395,2,92,7
10032,10000,2292,2,90,6
10033,10000,734,3,94,9
10034,10000,1118,2,93,1
10035,10000,4451,2,91,8
10036,10000,4451,2,92,8
10037,10000,2395,2,90,7
10038,10000,1431,2,94,10
10039,10000,5547,2,93,2
10040,10000,734,2,92,9
10041,10000,4451,2,90,8
10042,10000,734,3,91,9
10043,10000,954,2,94,11
10044,10000,4861,2,93,3
10045,10000,1431,2,92,10
10046,10000,734,2,90,9
10047,10000,1431,2,91,10
10048,10000,748,2,94,12
10049,10000,2368,2,93,4
10050,10000,954,2,92,11
10051,10000,1431,2,90,10
10052,10000,954,2,91,11
10053,10000,2786,2,94,13
10054,10000,2243,2,93,5
10055,10000,748,2,92,12
10056,10000,748,2,91,12
10057,10000,954,3,90,11
10058,10000,2957,2,94,14
10059,10000,2292,2,93,6
10060,10000,2786,2,92,13
10061,10000,2786,2,91,13
10062,10000,748,2,90,12
10063,10000,1778,2,94,15
10064,10000,2395,2,93,7
10065,10000,2957,2,92,14
10066,10000,2957,2,91,14
10067,10000,2786,2,90,13
10068,10000,1881,2,94,16
10069,10000,4451,2,93,8
10070,10000,1778,2,92,15
10071,10000,1778,2,91,15
