,vertices,delta,runtime,deltafactor,seed,attempt
5113,1000,0,0,1600,84,64
5114,1000,0,0,1600,84,65
5115,1000,0,0,1600,84,66
5116,1000,0,0,1600,84,67
5117,1000,0,0,1600,84,68
5118,1000,0,0,1600,84,69
5119,1000,0,0,1600,84,70
5120,1000,0,0,1600,84,71
5121,1000,0,0,1600,84,72
5122,1000,0,0,1600,84,73
5123,1000,0,0,1600,84,74
5124,1000,0,0,1600,84,75
5125,1000,0,0,1600,84,76
5126,1000,0,0,1600,84,77
5127,1000,0,0,1600,84,78
5128,1000,0,0,1600,84,79
5129,1000,0,0,1600,84,80
5130,1000,0,0,1600,84,81
5131,1000,0,0,1600,84,82
5132,1000,0,0,1600,84,83
5133,1000,0,0,1600,84,84
5134,1000,0,0,1600,84,85
5135,1000,0,0,1600,84,86
5136,1000,0,0,1600,84,87
5137,1000,0,0,1600,84,88
5138,1000,0,0,1600,84,89
5139,1000,0,0,1600,84,90
5140,1000,0,0,1600,84,91
5141,1000,0,0,1600,84,92
5142,1000,0,0,1600,84,93
5143,1000,0,0,1600,84,94
5144,1000,0,0,1600,84,95
5145,1000,0,0,1600,84,96
5146,1000,0,0,1600,84,97
5147,1000,0,0,1600,84,98
5148,1000,0,0,1600,84,99
5149,1000,0,0,1600,85,0
5150,1000,0,0,1600,85,1
5151,1000,0,0,1600,85,2
5152,1000,0,0,1600,85,3
5153,1000,335,7,1600,85,4
5154,1000,0,0,1600,86,0
5155,1000,0,0,1600,86,1
5156,1000,0,0,1600,86,2
5157,1000,0,0,1600,86,3
5158,1000,0,0,1600,86,4
5159,1000,0,0,1600,86,5
5160,1000,0,0,1600,86,6
5161,1000,0,0,1600,86,7
5162,1000,0,0,1600,86,8
5163,1000,0,0,1600,86,9
5164,1000,0,0,1600,86,10
5165,1000,0,0,1600,86,11
5166,1000,0,0,1600,86,12
5167,1000,0,0,1600,86,13
5168,1000,0,0,1600,86,14
5169,1000,0,0,1600,86,15
5170,1000,0,0,1600,86,16
5171,1000,0,0,1600,86,17
5172,1000,0,0,1600,86,18
5173,1000,0,0,1600,86,19
5174,1000,0,0,1600,86,20
5175,1000,0,0,1600,86,21
5176,1000,0,0,1600,86,22
5177,1000,0,0,1600,86,23
5178,1000,0,0,1600,86,24
5179,1000,0,0,1600,86,25
5180,1000,0,0,1600,86,26
5181,1000,0,0,1600,86,27
5182,1000,0,0,1600,86,28
5183,1000,0,0,1600,86,29
5184,1000,0,0,1600,86,30
5185,1000,0,0,1600,86,31
5186,1000,0,0,1600,86,32
5187,1000,0,0,1600,86,33
5188,1000,0,0,1600,86,34
5189,1000,0,0,1600,86,35
5190,1000,0,0,1600,86,36
5191,1000,0,0,1600,86,37
5192,1000,0,0,1600,86,38
5193,1000,0,0,1600,86,39
5194,1000,0,0,1600,86,40
5195,1000,0,0,1600,86,41
5196,1000,0,0,1600,86,42
5197,1000,0,0,1600,86,43
5198,1000,0,0,1600,86,44
5199,1000,0,0,1600,86,45
5200,1000,0,0,1600,86,46
5201,1000,0,0,1600,86,47
5202,1000,0,0,1600,86,48
5203,1000,0,0,1600,86,49
5204,1000,0,0,1600,86,50
5205,1000,0,0,1600,86,51
5206,1000,0,0,1600,86,52
5207,1000,0,0,1600,86,53
5208,1000,0,0,1600,86,54
5209,1000,0,0,1600,86,55
5210,1000,0,0,1600,86,56
5211,1000,0,0,1600,86,57
5212,1000,0,0,1600,86,58
5213,1000,0,0,1600,86,59
5214,1000,0,0,1600,86,60
5215,1000,0,0,1600,86,61
5216,1000,0,0,1600,86,62
5217,1000,0,0,1600,86,63
5218,1000,0,0,1600,86,64
5219,1000,0,0,1600,86,65
5220,1000,0,0,1600,86,66
5221,1000,0,0,1600,86,67
5222,1000,0,0,1600,86,68
5223,1000,0,0,1600,86,69
5224,1000,0,0,1600,86,70
5225,1000,0,0,1600,86,71
5226,1000,0,0,1600,86,72
5227,1000,0,0,1600,86,73
5228,1000,0,0,1600,86,74
5229,1000,0,0,1600,86,75
5230,1000,0,0,1600,86,76
5231,1000,0,0,1600,86,77
5232,1000,0,0,1600,86,78
5233,1000,0,0,1600,86,79
5234,1000,0,0,1600,86,80
5235,1000,0,0,1600,86,81
5236,1000,0,0,1600,86,82
5237,1000,0,0,1600,86,83
5238,1000,0,0,1600,86,84
5239,1000,0,0,1600,86,85
5240,1000,0,0,1600,86,86
5241,1000,0,0,1600,86,87
5242,1000,0,0,1600,86,88
5243,1000,0,0,1600,86,89
5244,1000,0,0,1600,86,90
5245,1000,0,0,1600,86,91
5246,1000,0,0,1600,86,92
5247,1000,0,0,1600,86,93
5248,1000,0,0,1600,86,94
5249,1000,0,0,1600,86,95
5250,1000,0,0,1600,86,96
5251,1000,0,0,1600,86,97
5252,1000,0,0,1600,86,98
5253,1000,0,0,1600,86,99
5254,1000,0,0,1600,87,0
5255,1000,381,5,1600,87,1
5256,1000,0,0,1600,88,0
5257,1000,0,0,1600,88,1
5258,1000,0,0,1600,88,2
5259,1000,0,0,1600,88,3
5260,1000,0,0,1600,88,4
5261,1000,0,0,1600,88,5
5262,1000,0,0,1600,88,6
5263,1000,0,0,1600,88,7
5264,1000,0,0,1600,88,8
5265,1000,0,0,1600,88,9
5266,1000,0,0,1600,88,10
5267,1000,0,0,1600,88,11
5268,1000,0,0,1600,88,12
5269,1000,0,0,1600,88,13
5270,1000,0,0,1600,88,14
5271,1000,0,0,1600,88,15
5272,1000,0,0,1600,88,16
5273,1000,0,0,1600,88,17
5274,1000,0,0,1600,88,18
5275,1000,0,0,1600,88,19
5276,1000,0,0,1600,88,20
5277,1000,0,0,1600,88,21
5278,1000,0,0,1600,88,22
5279,1000,0,0,1600,88,23
5280,1000,0,0,1600,88,24
5281,1000,0,0,1600,88,25
5282,1000,0,0,1600,88,26
5283,1000,0,0,1600,88,27
5284,1000,0,0,1600,88,28
5285,1000,0,0,1600,88,29
5286,1000,0,0,1600,88,30
5287,1000,0,0,1600,88,31
5288,1000,0,0,1600,88,32
5289,1000,0,0,1600,88,33
5290,1000,0,0,1600,88,34
5291,1000,0,0,1600,88,35
5292,1000,0,0,1600,88,36
5293,1000,0,0,1600,88,37
5294,1000,0,0,1600,88,38
5295,1000,0,0,1600,88,39
5296,1000,0,0,1600,88,40
5297,1000,0,0,1600,88,41
5298,1000,0,0,1600,88,42
5299,1000,0,0,1600,88,43
5300,1000,0,0,1600,88,44
5301,1000,0,0,1600,88,45
5302,1000,0,0,1600,88,46
5303,1000,0,0,1600,88,47
5304,1000,0,0,1600,88,48
5305,1000,0,0,1600,88,49
5306,1000,0,0,1600,88,50
5307,1000,0,0,1600,88,51
5308,1000,0,0,1600,88,52
5309,1000,0,0,1600,88,53
5310,1000,0,0,1600,88,54
5311,1000,0,0,1600,88,55
5312,1000,0,0,1600,88,56
5313,1000,0,0,1600,88,57
5314,1000,0,0,1600,88,58
5315,1000,0,0,1600,88,59
5316,1000,0,0,1600,88,60
5317,1000,0,0,1600,88,61
5318,1000,0,0,1600,88,62
5319,1000,0,0,1600,88,63
5320,1000,0,0,1600,88,64
5321,1000,0,0,1600,88,65
5322,1000,0,0,1600,88,66
5323,1000,0,0,1600,88,67
5324,1000,0,0,1600,88,68
5325,1000,0,0,1600,88,69
5326,1000,0,0,1600,88,70
5327,1000,0,0,1600,88,71
5328,1000,0,0,1600,88,72
5329,1000,0,0,1600,88,73
5330,1000,0,0,1600,88,74
5331,1000,0,0,1600,88,75
5332,1000,0,0,1600,88,76
5333,1000,0,0,1600,88,77
5334,1000,0,0,1600,88,78
5335,1000,0,0,1600,88,79
5336,1000,0,0,1600,88,80
5337,1000,0,0,1600,88,81
5338,1000,0,0,1600,88,82
5339,1000,0,0,1600,88,83
5340,1000,0,0,1600,88,84
5341,1000,0,0,1600,88,85
5342,1000,0,0,1600,88,86
5343,1000,0,0,1600,88,87
5344,1000,0,0,1600,88,88
5345,1000,0,0,1600,88,89
5346,1000,0,0,1600,88,90
5347,1000,0,0,1600,88,91
5348,1000,0,0,1600,88,92
5349,1000,0,0,1600,88,93
5350,1000,0,0,1600,88,94
5351,1000,0,0,1600,88,95
5352,1000,0,0,1600,88,96
5353,1000,0,0,1600,88,97
5354,1000,0,0,1600,88,98
5355,1000,0,0,1600,88,99
5356,1000,0,0,1600,89,0
5357,1000,0,0,1600,89,1
5358,1000,0,0,1600,89,2
5359,1000,0,0,1600,89,3
5360,1000,0,0,1600,89,4
5361,1000,0,0,1600,89,5
5362,1000,0,0,1600,89,6
5363,1000,0,0,1600,89,7
5364,1000,0,0,1600,89,8
5365,1000,0,0,1600,89,9
5366,1000,0,0,1600,89,10
5367,1000,0,0,1600,89,11
5368,1000,0,0,1600,89,12
5369,1000,0,0,1600,89,13
5370,1000,0,0,1600,89,14
5371,1000,0,0,1600,89,15
5372,1000,0,0,1600,89,16
5373,1000,0,0,1600,89,17
5374,1000,0,0,1600,89,18
5375,1000,0,0,1600,89,19
5376,1000,0,0,1600,89,20
5377,1000,0,0,1600,89,21
5378,1000,0,0,1600,89,22
5379,1000,0,0,1600,89,23
5380,1000,0,0,1600,89,24
5381,1000,0,0,1600,89,25
5382,1000,0,0,1600,89,26
5383,1000,0,0,1600,89,27
5384,1000,0,0,1600,89,28
5385,1000,0,0,1600,89,29
5386,1000,0,0,1600,89,30
5387,1000,0,0,1600,89,31
5388,1000,0,0,1600,89,32
5389,1000,0,0,1600,89,33
5390,1000,0,0,1600,89,34
5391,1000,0,0,1600,89,35
5392,1000,0,0,1600,89,36
5393,1000,0,0,1600,89,37
5394,1000,0,0,1600,89,38
5395,1000,0,0,1600,89,39
5396,1000,0,0,1600,89,40
5397,1000,0,0,1600,89,41
5398,1000,0,0,1600,89,42
5399,1000,0,0,1600,89,43
5400,1000,0,0,1600,89,44
5401,1000,0,0,1600,89,45
5402,1000,0,0,1600,89,46
5403,1000,0,0,1600,89,47
5404,1000,0,0,1600,89,48
5405,1000,0,0,1600,89,49
5406,1000,0,0,1600,89,50
5407,1000,0,0,1600,89,51
5408,1000,0,0,1600,89,52
5409,1000,0,0,1600,89,53
5410,1000,0,0,1600,89,54
5411,1000,0,0,1600,89,55
5412,1000,0,0,1600,89,56
5413,1000,0,0,1600,89,57
5414,1000,0,0,1600,89,58
5415,1000,0,0,1600,89,59
5416,1000,0,0,1600,89,60
5417,1000,0,0,1600,89,61
5418,1000,0,0,1600,89,62
5419,1000,0,0,1600,89,63
5420,1000,0,0,1600,89,64
5421,1000,0,0,1600,89,65
5422,1000,0,0,1600,89,66
5423,1000,0,0,1600,89,67
5424,1000,0,0,1600,89,68
5425,1000,0,0,1600,89,69
5426,1000,0,0,1600,89,70
5427,1000,0,0,1600,89,71
5428,1000,0,0,1600,89,72
5429,1000,0,0,1600,89,73
5430,1000,0,0,1600,89,74
5431,1000,0,0,1600,89,75
5432,1000,0,0,1600,89,76
5433,1000,0,0,1600,89,77
5434,1000,0,0,1600,89,78
5435,1000,0,0,1600,89,79
5436,1000,0,0,1600,89,80
5437,1000,0,0,1600,89,81
5438,1000,0,0,1600,89,82
5439,1000,0,0,1600,89,83
5440,1000,0,0,1600,89,84
5441,1000,0,0,1600,89,85
5442,1000,0,0,1600,89,86
5443,1000,0,0,1600,89,87
5444,1000,0,0,1600,89,88
5445,1000,0,0,1600,89,89
5446,1000,0,0,1600,89,90
5447,1000,0,0,1600,89,91
5448,1000,0,0,1600,89,92
5449,1000,0,0,1600,89,93
5450,1000,0,0,1600,89,94
5451,1000,0,0,1600,89,95
5452,1000,0,0,1600,89,96
5453,1000,0,0,1600,89,97
5454,1000,0,0,1600,89,98
5455,1000,0,0,1600,89,99
5456,1000,0,0,1600,90,0
5457,1000,0,0,1600,90,1
5458,1000,476,4,1600,90,2
5459,1000,571,5,1600,91,0
5460,1000,560,5,1600,92,0
5461,1000,0,0,1600,93,0
5462,1000,0,0,1600,93,1
5463,1000,0,0,1600,93,2
5464,1000,0,0,1600,93,3
5465,1000,0,0,1600,93,4
5466,1000,0,0,1600,93,5
5467,1000,0,0,1600,93,6
5468,1000,0,0,1600,93,7
5469,1000,0,0,1600,93,8
5470,1000,0,0,1600,93,9
5471,1000,0,0,1600,93,10
5472,1000,0,0,1600,93,11
5473,1000,0,0,1600,93,12
5474,1000,0,0,1600,93,13
5475,1000,0,0,1600,93,14
5476,1000,0,0,1600,93,15
5477,1000,0,0,1600,93,16
5478,1000,0,0,1600,93,17
5479,1000,0,0,1600,93,18
5480,1000,0,0,1600,93,19
5481,1000,0,0,1600,93,20
5482,1000,0,0,1600,93,21
5483,1000,0,0,1600,93,22
5484,1000,0,0,1600,93,23
5485,1000,0,0,1600,93,24
5486,1000,0,0,1600,93,25
5487,1000,0,0,1600,93,26
5488,1000,0,0,1600,93,27
5489,1000,0,0,1600,93,28
5490,1000,0,0,1600,93,29
5491,1000,0,0,1600,93,30
5492,1000,0,0,1600,93,31
5493,1000,0,0,1600,93,32
5494,1000,0,0,1600,93,33
5495,1000,0,0,1600,93,34
5496,1000,0,0,1600,93,35
5497,1000,0,0,1600,93,36
5498,1000,0,0,1600,93,37
5499,1000,0,0,1600,93,38
5500,1000,0,0,1600,93,39
5501,1000,0,0,1600,93,40
5502,1000,0,0,1600,93,41
5503,1000,0,0,1600,93,42
5504,1000,0,0,1600,93,43
5505,1000,0,0,1600,93,44
5506,1000,0,0,1600,93,45
5507,1000,0,0,1600,93,46
5508,1000,0,0,1600,93,47
5509,1000,0,0,1600,93,48
5510,1000,0,0,1600,93,49
5511,1000,0,0,1600,93,50
5512,1000,0,0,1600,93,51
5513,1000,0,0,1600,93,52
5514,1000,0,0,1600,93,53
5515,1000,0,0,1600,93,54
5516,1000,0,0,1600,93,55
5517,1000,0,0,1600,93,56
5518,1000,0,0,1600,93,57
5519,1000,0,0,1600,93,58
5520,1000,0,0,1600,93,59
5521,1000,0,0,1600,93,60
5522,1000,0,0,1600,93,61
5523,1000,0,0,1600,93,62
5524,1000,0,0,1600,93,63
5525,1000,0,0,1600,93,64
5526,1000,0,0,1600,93,65
5527,1000,0,0,1600,93,66
5528,1000,0,0,1600,93,67
5529,1000,0,0,1600,93,68
5530,1000,0,0,1600,93,69
5531,1000,0,0,1600,93,70
5532,1000,0,0,1600,93,71
5533,1000,0,0,1600,93,72
5534,1000,0,0,1600,93,73
5535,1000,0,0,1600,93,74
5536,1000,0,0,1600,93,75
5537,1000,0,0,1600,93,76
5538,1000,0,0,1600,93,77
5539,1000,0,0,1600,93,78
5540,1000,0,0,1600,93,79
5541,1000,0,0,1600,93,80
5542,1000,0,0,1600,93,81
5543,1000,0,0,1600,93,82
5544,1000,0,0,1600,93,83
5545,1000,0,0,1600,93,84
5546,1000,0,0,1600,93,85
5547,1000,0,0,1600,93,86
5548,1000,0,0,1600,93,87
5549,1000,0,0,1600,93,88
5550,1000,0,0,1600,93,89
5551,1000,0,0,1600,93,90
5552,1000,0,0,1600,93,91
5553,1000,0,0,1600,93,92
5554,1000,0,0,1600,93,93
5555,1000,0,0,1600,93,94
5556,1000,0,0,1600,93,95
5557,1000,0,0,1600,93,96
5558,1000,0,0,1600,93,97
5559,1000,0,0,1600,93,98
5560,1000,0,0,1600,93,99
5561,1000,834,3,1600,94,0
5562,1000,0,0,1600,95,0
5563,1000,0,0,1600,95,1
5564,1000,0,0,1600,95,2
5565,1000,0,0,1600,95,3
5566,1000,0,0,1600,95,4
5567,1000,0,0,1600,95,5
5568,1000,0,0,1600,95,6
5569,1000,0,0,1600,95,7
5570,1000,0,0,1600,95,8
5571,1000,0,0,1600,95,9
5572,1000,0,0,1600,95,10
5573,1000,0,0,1600,95,11
5574,1000,0,0,1600,95,12
5575,1000,0,0,1600,95,13
5576,1000,0,0,1600,95,14
5577,1000,0,0,1600,95,15
5578,1000,0,0,1600,95,16
5579,1000,0,0,1600,95,17
5580,1000,0,0,1600,95,18
5581,1000,0,0,1600,95,19
5582,1000,0,0,1600,95,20
5583,1000,0,0,1600,95,21
5584,1000,0,0,1600,95,22
5585,1000,0,0,1600,95,23
5586,1000,0,0,1600,95,24
5587,1000,0,0,1600,95,25
5588,1000,0,0,1600,95,26
5589,1000,0,0,1600,95,27
5590,1000,0,0,1600,95,28
5591,1000,0,0,1600,95,29
5592,1000,0,0,1600,95,30
5593,1000,0,0,1600,95,31
5594,1000,0,0,1600,95,32
5595,1000,0,0,1600,95,33
5596,1000,0,0,1600,95,34
5597,1000,0,0,1600,95,35
5598,1000,0,0,1600,95,36
5599,1000,0,0,1600,95,37
5600,1000,0,0,1600,95,38
5601,1000,0,0,1600,95,39
5602,1000,0,0,1600,95,40
5603,1000,0,0,1600,95,41
5604,1000,0,0,1600,95,42
5605,1000,0,0,1600,95,43
5606,1000,0,0,1600,95,44
5607,1000,0,0,1600,95,45
5608,1000,0,0,1600,95,46
5609,1000,0,0,1600,95,47
5610,1000,0,0,1600,95,48
5611,1000,0,0,1600,95,49
5612,1000,0,0,1600,95,50
5613,1000,0,0,1600,95,51
5614,1000,0,0,1600,95,52
5615,1000,0,0,1600,95,53
5616,1000,0,0,1600,95,54
5617,1000,0,0,1600,95,55
5618,1000,0,0,1600,95,56
5619,1000,0,0,1600,95,57
5620,1000,0,0,1600,95,58
5621,1000,0,0,1600,95,59
5622,1000,0,0,1600,95,60
5623,1000,0,0,1600,95,61
5624,1000,0,0,1600,95,62
5625,1000,0,0,1600,95,63
5626,1000,0,0,1600,95,64
5627,1000,0,0,1600,95,65
5628,1000,0,0,1600,95,66
5629,1000,0,0,1600,95,67
5630,1000,0,0,1600,95,68
5631,1000,0,0,1600,95,69
5632,1000,0,0,1600,95,70
5633,1000,0,0,1600,95,71
5634,1000,0,0,1600,95,72
5635,1000,0,0,1600,95,73
5636,1000,0,0,1600,95,74
5637,1000,0,0,1600,95,75
5638,1000,0,0,1600,95,76
5639,1000,0,0,1600,95,77
5640,1000,0,0,1600,95,78
5641,1000,0,0,1600,95,79
5642,1000,0,0,1600,95,80
5643,1000,0,0,1600,95,81
5644,1000,0,0,1600,95,82
5645,1000,0,0,1600,95,83
5646,1000,0,0,1600,95,84
5647,1000,0,0,1600,95,85
5648,1000,0,0,1600,95,86
5649,1000,0,0,1600,95,87
5650,1000,0,0,1600,95,88
5651,1000,0,0,1600,95,89
5652,1000,0,0,1600,95,90
5653,1000,0,0,1600,95,91
5654,1000,0,0,1600,95,92
5655,1000,0,0,1600,95,93
5656,1000,0,0,1600,95,94
5657,1000,0,0,1600,95,95
5658,1000,0,0,1600,95,96
5659,1000,0,0,1600,95,97
5660,1000,0,0,1600,95,98
5661,1000,0,0,1600,95,99
5662,1000,445,5,1600,96,0
5663,1000,0,0,1600,97,0
5664,1000,0,0,1600,97,1
5665,1000,0,0,1600,97,2
5666,1000,0,0,1600,97,3
5667,1000,0,0,1600,97,4
5668,1000,0,0,1600,97,5
5669,1000,0,0,1600,97,6
5670,1000,0,0,1600,97,7
5671,1000,0,0,1600,97,8
5672,1000,0,0,1600,97,9
5673,1000,0,0,1600,97,10
5674,1000,0,0,1600,97,11
5675,1000,0,0,1600,97,12
5676,1000,0,0,1600,97,13
5677,1000,0,0,1600,97,14
5678,1000,0,0,1600,97,15
5679,1000,0,0,1600,97,16
5680,1000,0,0,1600,97,17
5681,1000,0,0,1600,97,18
5682,1000,0,0,1600,97,19
5683,1000,0,0,1600,97,20
5684,1000,0,0,1600,97,21
5685,1000,0,0,1600,97,22
5686,1000,0,0,1600,97,23
5687,1000,0,0,1600,97,24
5688,1000,0,0,1600,97,25
5689,1000,0,0,1600,97,26
5690,1000,0,0,1600,97,27
5691,1000,0,0,1600,97,28
5692,1000,0,0,1600,97,29
5693,1000,0,0,1600,97,30
5694,1000,0,0,1600,97,31
5695,1000,0,0,1600,97,32
5696,1000,0,0,1600,97,33
5697,1000,0,0,1600,97,34
5698,1000,0,0,1600,97,35
5699,1000,0,0,1600,97,36
5700,1000,0,0,1600,97,37
5701,1000,0,0,1600,97,38
5702,1000,0,0,1600,97,39
5703,1000,0,0,1600,97,40
5704,1000,0,0,1600,97,41
5705,1000,0,0,1600,97,42
5706,1000,0,0,1600,97,43
5707,1000,0,0,1600,97,44
5708,1000,0,0,1600,97,45
5709,1000,0,0,1600,97,46
5710,1000,0,0,1600,97,47
5711,1000,0,0,1600,97,48
5712,1000,0,0,1600,97,49
5713,1000,0,0,1600,97,50
5714,1000,0,0,1600,97,51
5715,1000,0,0,1600,97,52
5716,1000,0,0,1600,97,53
5717,1000,0,0,1600,97,54
5718,1000,0,0,1600,97,55
5719,1000,0,0,1600,97,56
5720,1000,0,0,1600,97,57
5721,1000,0,0,1600,97,58
5722,1000,0,0,1600,97,59
5723,1000,0,0,1600,97,60
5724,1000,0,0,1600,97,61
5725,1000,0,0,1600,97,62
5726,1000,0,0,1600,97,63
5727,1000,0,0,1600,97,64
5728,1000,0,0,1600,97,65
5729,1000,0,0,1600,97,66
5730,1000,0,0,1600,97,67
5731,1000,0,0,1600,97,68
5732,1000,0,0,1600,97,69
5733,1000,0,0,1600,97,70
5734,1000,0,0,1600,97,71
5735,1000,0,0,1600,97,72
5736,1000,0,0,1600,97,73
5737,1000,0,0,1600,97,74
5738,1000,0,0,1600,97,75
5739,1000,0,0,1600,97,76
5740,1000,0,0,1600,97,77
5741,1000,0,0,1600,97,78
5742,1000,0,0,1600,97,79
5743,1000,0,0,1600,97,80
5744,1000,0,0,1600,97,81
5745,1000,0,0,1600,97,82
5746,1000,0,0,1600,97,83
5747,1000,0,0,1600,97,84
5748,1000,0,0,1600,97,85
5749,1000,0,0,1600,97,86
5750,1000,0,0,1600,97,87
5751,1000,0,0,1600,97,88
5752,1000,0,0,1600,97,89
5753,1000,0,0,1600,97,90
5754,1000,0,0,1600,97,91
5755,1000,0,0,1600,97,92
5756,1000,0,0,1600,97,93
5757,1000,0,0,1600,97,94
5758,1000,0,0,1600,97,95
5759,1000,0,0,1600,97,96
5760,1000,0,0,1600,97,97
5761,1000,0,0,1600,97,98
5762,1000,0,0,1600,97,99
5763,1000,0,0,1600,98,0
5764,1000,0,0,1600,98,1
5765,1000,0,0,1600,98,2
5766,1000,0,0,1600,98,3
5767,1000,0,0,1600,98,4
5768,1000,0,0,1600,98,5
5769,1000,0,0,1600,98,6
5770,1000,0,0,1600,98,7
5771,1000,0,0,1600,98,8
5772,1000,0,0,1600,98,9
5773,1000,0,0,1600,98,10
5774,1000,0,0,1600,98,11
5775,1000,0,0,1600,98,12
5776,1000,0,0,1600,98,13
5777,1000,0,0,1600,98,14
5778,1000,0,0,1600,98,15
5779,1000,0,0,1600,98,16
5780,1000,0,0,1600,98,17
5781,1000,0,0,1600,98,18
5782,1000,0,0,1600,98,19
5783,1000,0,0,1600,98,20
5784,1000,0,0,1600,98,21
5785,1000,0,0,1600,98,22
5786,1000,0,0,1600,98,23
5787,1000,0,0,1600,98,24
5788,1000,0,0,1600,98,25
5789,1000,0,0,1600,98,26
5790,1000,0,0,1600,98,27
5791,1000,0,0,1600,98,28
5792,1000,0,0,1600,98,29
5793,1000,0,0,1600,98,30
5794,1000,0,0,1600,98,31
5795,1000,0,0,1600,98,32
5796,1000,0,0,1600,98,33
5797,1000,0,0,1600,98,34
5798,1000,0,0,1600,98,35
5799,1000,0,0,1600,98,36
5800,1000,0,0,1600,98,37
5801,1000,0,0,1600,98,38
5802,1000,0,0,1600,98,39
5803,1000,0,0,1600,98,40
5804,1000,0,0,1600,98,41
5805,1000,0,0,1600,98,42
5806,1000,0,0,1600,98,43
5807,1000,0,0,1600,98,44
5808,1000,0,0,1600,98,45
5809,1000,0,0,1600,98,46
5810,1000,0,0,1600,98,47
5811,1000,0,0,1600,98,48
5812,1000,0,0,1600,98,49
5813,1000,0,0,1600,98,50
5814,1000,0,0,1600,98,51
5815,1000,0,0,1600,98,52
5816,1000,0,0,1600,98,53
5817,1000,0,0,1600,98,54
5818,1000,0,0,1600,98,55
5819,1000,0,0,1600,98,56
5820,1000,0,0,1600,98,57
5821,1000,0,0,1600,98,58
5822,1000,0,0,1600,98,59
5823,1000,0,0,1600,98,60
5824,1000,0,0,1600,98,61
5825,1000,0,0,1600,98,62
5826,1000,0,0,1600,98,63
5827,1000,0,0,1600,98,64
5828,1000,0,0,1600,98,65
5829,1000,0,0,1600,98,66
5830,1000,0,0,1600,98,67
5831,1000,0,0,1600,98,68
5832,1000,0,0,1600,98,69
5833,1000,0,0,1600,98,70
5834,1000,0,0,1600,98,71
5835,1000,0,0,1600,98,72
5836,1000,0,0,1600,98,73
5837,1000,0,0,1600,98,74
5838,1000,0,0,1600,98,75
5839,1000,0,0,1600,98,76
5840,1000,0,0,1600,98,77
5841,1000,0,0,1600,98,78
5842,1000,0,0,1600,98,79
5843,1000,0,0,1600,98,80
5844,1000,0,0,1600,98,81
5845,1000,0,0,1600,98,82
5846,1000,0,0,1600,98,83
5847,1000,0,0,1600,98,84
5848,1000,0,0,1600,98,85
5849,1000,0,0,1600,98,86
5850,1000,0,0,1600,98,87
5851,1000,0,0,1600,98,88
5852,1000,0,0,1600,98,89
5853,1000,0,0,1600,98,90
5854,1000,0,0,1600,98,91
5855,1000,0,0,1600,98,92
5856,1000,0,0,1600,98,93
5857,1000,0,0,1600,98,94
5858,1000,0,0,1600,98,95
5859,1000,0,0,1600,98,96
5860,1000,0,0,1600,98,97
5861,1000,0,0,1600,98,98
5862,1000,0,0,1600,98,99
5863,1000,0,0,1600,99,0
5864,1000,357,5,1600,99,1
5865,1000,0,0,1600,100,0
5866,1000,0,0,1600,100,1
5867,1000,0,0,1600,100,2
5868,1000,0,0,1600,100,3
5869,1000,0,0,1600,100,4
5870,1000,0,0,1600,100,5
5871,1000,0,0,1600,100,6
5872,1000,0,0,1600,100,7
5873,1000,0,0,1600,100,8
5874,1000,0,0,1600,100,9
5875,1000,0,0,1600,100,10
5876,1000,0,0,1600,100,11
5877,1000,0,0,1600,100,12
5878,1000,0,0,1600,100,13
5879,1000,0,0,1600,100,14
5880,1000,0,0,1600,100,15
5881,1000,0,0,1600,100,16
5882,1000,0,0,1600,100,17
5883,1000,0,0,1600,100,18
5884,1000,0,0,1600,100,19
5885,1000,0,0,1600,100,20
5886,1000,0,0,1600,100,21
5887,1000,0,0,1600,100,22
5888,1000,0,0,1600,100,23
5889,1000,0,0,1600,100,24
5890,1000,0,0,1600,100,25
5891,1000,0,0,1600,100,26
5892,1000,0,0,1600,100,27
5893,1000,0,0,1600,100,28
5894,1000,0,0,1600,100,29
5895,1000,0,0,1600,100,30
5896,1000,0,0,1600,100,31
5897,1000,0,0,1600,100,32
5898,1000,0,0,1600,100,33
5899,1000,0,0,1600,100,34
5900,1000,0,0,1600,100,35
5901,1000,0,0,1600,100,36
5902,1000,0,0,1600,100,37
5903,1000,0,0,1600,100,38
5904,1000,0,0,1600,100,39
5905,1000,0,0,1600,100,40
5906,1000,0,0,1600,100,41
5907,1000,0,0,1600,100,42
5908,1000,0,0,1600,100,43
5909,1000,0,0,1600,100,44
5910,1000,0,0,1600,100,45
5911,1000,0,0,1600,100,46
5912,1000,0,0,1600,100,47
5913,1000,0,0,1600,100,48
5914,1000,0,0,1600,100,49
5915,1000,0,0,1600,100,50
5916,1000,0,0,1600,100,51
5917,1000,0,0,1600,100,52
5918,1000,0,0,1600,100,53
5919,1000,0,0,1600,100,54
5920,1000,0,0,1600,100,55
5921,1000,0,0,1600,100,56
5922,1000,0,0,1600,100,57
5923,1000,0,0,1600,100,58
5924,1000,0,0,1600,100,59
5925,1000,0,0,1600,100,60
5926,1000,0,0,1600,100,61
5927,1000,0,0,1600,100,62
5928,1000,0,0,1600,100,63
5929,1000,0,0,1600,100,64
5930,1000,0,0,1600,100,65
5931,1000,0,0,1600,100,66
5932,1000,0,0,1600,100,67
5933,1000,0,0,1600,100,68
5934,1000,0,0,1600,100,69
