,vertices,delta,runtime,deltafactor,seed,attempt
7693,10000,7044,3,1600,111,16
7694,10000,1932,4,1600,112,16
7695,10000,6488,3,1600,113,16
7696,100000,6237,3,1600,36,13
7697,100000,6141,3,1600,37,13
7698,1000,0,0,1600,26,7
7699,100000,6147,3,1600,38,13
7700,10000,0,0,1600,114,16
7701,10000,2679,3,1600,115,16
7702,10000,1413,4,1600,116,16
7703,10000,1384,4,1600,117,16
7704,10000,4909,3,1600,118,16
7705,10000,4087,3,1600,119,16
7706,1000,0,0,1600,27,7
7707,10000,0,0,1600,120,16
7708,10000,1398,4,1600,121,16
7709,10000,1597,5,1600,122,16
7710,1000,0,0,1600,28,7
7711,10000,0,0,1600,123,16
7712,10000,2030,4,1600,124,16
7713,10000,1401,4,1600,125,16
7714,10000,2664,3,1600,126,16
7715,1000000,159779,3,1600,90,1
7716,100000,0,0,1600,39,13
7717,100000,6161,3,1600,40,13
7718,1000,0,0,1600,29,7
7719,10000,0,0,1600,127,16
7720,10000,1508,5,1600,128,16
7721,10000,1755,3,1600,129,16
7722,10000,3256,3,1600,130,16
7723,1000,0,0,1600,30,7
7724,1000,523,5,1600,31,7
7725,1000,511,5,1600,32,7
7726,10000,0,0,1600,131,16
7727,10000,1794,3,1600,132,16
7728,10000,1166,4,1600,133,16
7729,10000,2501,4,1600,134,16
7730,10000,4889,3,1600,135,16
7731,1000000,159369,2,1600,91,1
7732,1000,0,0,1600,33,7
7733,100000,0,0,1600,41,13
7734,10000,0,0,1600,136,16
7735,100000,6075,4,1600,42,13
7736,1000,0,0,1600,34,7
7737,100000,6003,4,1600,43,13
7738,100000,4481,4,1600,44,13
7739,100000,4526,4,1600,45,13
7740,10000,0,0,1600,137,16
7741,1000,0,0,1600,35,7
7742,1000000,158418,2,1600,92,1
7743,10000,0,0,1600,138,16
7744,1000,0,0,1600,36,7
7745,1000,522,5,1600,37,7
7746,1000,586,4,1600,38,7
7747,1000,443,4,1600,39,7
7748,1000,649,4,1600,40,7
7749,1000,509,6,1600,41,7
7750,10000,0,0,1600,139,16
7751,10000,1679,4,1600,140,16
7752,1000,0,0,1600,42,7
7753,100000,0,0,1600,46,13
7754,100000,4131,4,1600,47,13
7755,10000,0,0,1600,141,16
7756,10000,6121,2,1600,142,16
7757,100000,4058,4,1600,48,13
7758,1000,0,0,1600,43,7
7759,1000000,158504,3,1600,93,1
7760,10000,0,0,1600,143,16
7761,10000,1483,4,1600,144,16
7762,1000,0,0,1600,44,7
7763,1000,742,4,1600,45,7
7764,10000,0,0,1600,145,16
7765,10000,1137,4,1600,146,16
7766,1000,0,0,1600,46,7
7767,100000,0,0,1600,49,13
7768,100000,4053,4,1600,50,13
7769,10000,0,0,1600,147,16
7770,10000,1068,4,1600,148,16
7771,10000,1063,4,1600,149,16
7772,100000,5563,3,1600,51,13
7773,1000,0,0,1600,47,7
7774,100000,5643,4,1600,52,13
7775,100000,5681,3,1600,53,13
7776,1000000,28069,3,1600,94,1
7777,100000,5690,3,1600,54,13
7778,10000,0,0,1600,150,16
7779,100000,5635,3,1600,55,13
7780,1000,0,0,1600,48,7
7781,100000,5613,4,1600,56,13
7782,100000,5600,4,1600,57,13
7783,10000,0,0,1600,151,16
7784,10000,5061,3,1600,152,16
7785,10000,1361,4,1600,153,16
7786,10000,1241,7,1600,154,16
7787,10000,1184,4,1600,155,16
7788,100000,7880,3,1600,58,13
7789,1000,0,0,1600,49,7
7790,100000,7816,3,1600,59,13
7791,100000,7774,3,1600,60,13
7792,10000000,0,0,1600,30,0
7793,100000,7937,3,1600,61,13
7794,10000,0,0,1600,156,16
7795,10000,1124,3,1600,157,16
7796,10000,2347,3,1600,158,16
7797,10000,1837,4,1600,159,16
7798,100000,7865,4,1600,62,13
7799,1000,0,0,1600,50,7
7800,100000,7671,3,1600,63,13
7801,100000,7620,3,1600,64,13
7802,1000000,28033,3,1600,95,1
7803,100000,7615,3,1600,65,13
7804,10000,0,0,1600,160,16
7805,10000,2321,4,1600,161,16
7806,10000,1038,5,1600,162,16
7807,10000,2085,4,1600,163,16
7808,10000,4860,3,1600,164,16
7809,10000,1325,4,1600,165,16
7810,10000,1262,4,1600,166,16
7811,10000,5129,2,1600,167,16
7812,10000,2281,3,1600,168,16
7813,100000,7729,3,1600,66,13
7814,10000,3135,3,1600,169,16
7815,10000,2370,4,1600,170,16
7816,10000,2965,4,1600,171,16
7817,10000,2291,3,1600,172,16
7818,1000,0,0,1600,51,7
7819,10000,3707,3,1600,173,16
7820,10000,3235,4,1600,174,16
7821,10000,2694,3,1600,175,16
7822,10000,1802,3,1600,176,16
7823,10000,2913,3,1600,177,16
7824,10000,1483,3,1600,178,16
7825,10000,3294,3,1600,179,16
7826,10000,4451,3,1600,180,16
7827,10000,3573,4,1600,181,16
7828,100000,7766,3,1600,67,13
7829,100000,4895,4,1600,68,13
7830,100000,4864,3,1600,69,13
7831,1000,0,0,1600,52,7
7832,10000,0,0,1600,182,16
7833,100000,4837,4,1600,70,13
7834,10000,1653,4,1600,183,16
7835,10000,1498,4,1600,184,16
7836,10000,3411,3,1600,185,16
7837,10000,1915,4,1600,186,16
7838,10000,1866,4,1600,187,16
7839,10000,2859,3,1600,188,16
7840,100000,4731,4,1600,71,13
7841,100000,4747,3,1600,72,13
7842,100000,4334,4,1600,73,13
7843,1000,0,0,1600,53,7
7844,1000,341,5,1600,54,7
7845,10000,0,0,1600,189,16
7846,100000,4356,4,1600,74,13
7847,100000,4367,4,1600,75,13
7848,1000000,33246,3,1600,96,1
7849,100000,4334,4,1600,76,13
7850,1000,0,0,1600,55,7
7851,10000,0,0,1600,190,16
7852,10000,1555,4,1600,191,16
7853,10000,2267,4,1600,192,16
7854,10000,1047,5,1600,193,16
7855,10000,5144,3,1600,194,16
7856,10000,3665,3,1600,195,16
7857,10000,2163,3,1600,196,16
7858,10000,1220,5,1600,197,16
7859,100000,4252,5,1600,77,13
7860,100000,5847,4,1600,78,13
7861,100000,5905,3,1600,79,13
7862,1000,0,0,1600,56,7
7863,1000,422,6,1600,57,7
7864,100000,5869,3,1600,80,13
7865,10000,0,0,1600,198,16
7866,100000,5951,3,1600,81,13
7867,100000,5918,4,1600,82,13
7868,1000,0,0,1600,58,7
7869,1000,581,4,1600,59,7
7870,100000,5998,3,1600,83,13
7871,10000,0,0,1600,199,16
7872,10000,1416,3,1600,0,17
7873,100000,5969,4,1600,84,13
7874,100000,7069,3,1600,85,13
7875,100000,7199,3,1600,86,13
7876,1000,0,0,1600,60,7
7877,1000,556,3,1600,61,7
7878,1000000,33268,3,1600,97,1
7879,100000,7192,3,1600,87,13
7880,10000,0,0,1600,1,17
7881,10000,5547,3,1600,2,17
7882,10000,4861,3,1600,3,17
7883,10000,2368,3,1600,4,17
7884,10000,2243,3,1600,5,17
7885,10000,2292,3,1600,6,17
7886,10000,2395,3,1600,7,17
7887,100000,7300,3,1600,88,13
7888,10000,4451,3,1600,8,17
7889,100000,7221,3,1600,89,13
7890,100000,7220,4,1600,90,13
7891,1000,0,0,1600,62,7
7892,100000,7189,4,1600,91,13
7893,10000,0,0,1600,9,17
7894,10000,1431,5,1600,10,17
7895,100000,7089,4,1600,92,13
7896,100000,6831,3,1600,93,13
7897,1000,0,0,1600,63,7
7898,1000,437,5,1600,64,7
7899,1000,471,4,1600,65,7
7900,100000,6843,3,1600,94,13
7901,100000,5325,3,1600,95,13
7902,10000,0,0,1600,11,17
7903,100000,5211,3,1600,96,13
7904,100000,5171,4,1600,97,13
7905,1000,0,0,1600,66,7
7906,1000,769,4,1600,67,7
7907,100000,5250,3,1600,98,13
7908,1000000,33164,3,1600,98,1
7909,10000,0,0,1600,12,17
7910,10000,2786,3,1600,13,17
7911,10000,2957,3,1600,14,17
7912,100000,5238,3,1600,99,13
7913,10000,1778,3,1600,15,17
7914,10000,1881,3,1600,16,17
7915,10000,2371,4,1600,17,17
7916,10000,3397,3,1600,18,17
7917,10000,1187,4,1600,19,17
7918,10000,1774,4,1600,20,17
7919,10000,894,5,1600,21,17
7920,10000,1706,4,1600,22,17
7921,10000,1697,3,1600,23,17
7922,10000,2935,4,1600,24,17
7923,10000,2469,3,1600,25,17
7924,10000,1836,4,1600,26,17
7925,10000,2022,3,1600,27,17
7926,100000,5212,4,1600,100,13
7927,1000,0,0,1600,68,7
7928,1000,535,5,1600,69,7
7929,100000,5233,4,1600,101,13
7930,100000,22312,3,1600,102,13
7931,100000,22813,3,1600,103,13
7932,10000,0,0,1600,28,17
7933,10000,1702,4,1600,29,17
7934,10000,1138,5,1600,30,17
7935,10000,1338,3,1600,31,17
7936,10000,5388,3,1600,32,17
7937,10000,3239,3,1600,33,17
7938,10000,1545,4,1600,34,17
7939,10000,4297,3,1600,35,17
7940,10000,1241,4,1600,36,17
7941,100000,22071,3,1600,104,13
7942,100000,22020,2,1600,105,13
7943,1000,0,0,1600,70,7
7944,100000,21601,2,1600,106,13
7945,100000,21758,3,1600,107,13
7946,100000,21797,2,1600,108,13
7947,10000,0,0,1600,37,17
7948,10000,1412,3,1600,38,17
7949,100000,21551,3,1600,109,13
7950,1000,0,0,1600,71,7
7951,1000,599,4,1600,72,7
7952,100000,21549,3,1600,110,13
7953,100000,21408,2,1600,111,13
7954,100000,16738,3,1600,112,13
7955,10000,0,0,1600,39,17
7956,10000,3145,3,1600,40,17
7957,10000,851,5,1600,41,17
7958,100000,16680,3,1600,113,13
7959,1000,0,0,1600,73,7
7960,100000,7828,3,1600,114,13
7961,100000,7797,3,1600,115,13
7962,1000000,33240,4,1600,99,1
7963,100000,8020,3,1600,116,13
7964,10000,0,0,1600,42,17
7965,10000,4179,3,1600,43,17
7966,100000,7953,3,1600,117,13
7967,1000,0,0,1600,74,7
7968,1000,582,3,1600,75,7
7969,100000,8012,3,1600,118,13
7970,100000,6339,3,1600,119,13
7971,100000,3462,4,1600,120,13
7972,10000,0,0,1600,44,17
7973,10000,2911,3,1600,45,17
7974,10000,2969,3,1600,46,17
7975,10000,1597,4,1600,47,17
7976,10000,843,5,1600,48,17
7977,10000,1154,4,1600,49,17
7978,100000,4888,3,1600,121,13
7979,1000,0,0,1600,76,7
7980,100000,4851,3,1600,122,13
7981,100000,4850,4,1600,123,13
7982,10000,0,0,1600,50,17
7983,100000,4792,4,1600,124,13
7984,10000,2765,4,1600,51,17
7985,10000,1704,4,1600,52,17
7986,1000,0,0,1600,77,7
7987,100000,4750,3,1600,125,13
7988,100000,8183,3,1600,126,13
7989,1000000,33415,3,1600,100,1
7990,100000,8223,3,1600,127,13
7991,100000,8253,3,1600,128,13
7992,10000,0,0,1600,53,17
7993,1000,0,0,1600,78,7
7994,100000,8303,3,1600,129,13
7995,100000,8224,3,1600,130,13
7996,100000,8247,3,1600,131,13
7997,100000,8274,3,1600,132,13
7998,10000,0,0,1600,54,17
7999,1000,0,0,1600,79,7
8000,1000,528,4,1600,80,7
8001,100000,12813,4,1600,133,13
8002,100000,12596,3,1600,134,13
8003,100000,12600,3,1600,135,13
8004,10000,0,0,1600,55,17
8005,10000,2269,3,1600,56,17
8006,10000,2222,3,1600,57,17
8007,100000,12806,3,1600,136,13
8008,1000,0,0,1600,81,7
8009,100000,12771,3,1600,137,13
8010,100000,12864,3,1600,138,13
8011,100000,12836,3,1600,139,13
8012,1000000,33322,3,1600,101,1
8013,10000,0,0,1600,58,17
8014,100000,12865,3,1600,140,13
8015,1000,0,0,1600,82,7
8016,100000,12855,3,1600,141,13
8017,100000,12976,3,1600,142,13
8018,100000,9636,3,1600,143,13
8019,10000,0,0,1600,59,17
8020,10000,3817,3,1600,60,17
8021,10000,1265,4,1600,61,17
8022,100000,9678,3,1600,144,13
8023,1000,0,0,1600,83,7
8024,100000,9513,3,1600,145,13
8025,100000,9492,3,1600,146,13
8026,100000,9539,3,1600,147,13
8027,10000,0,0,1600,62,17
8028,100000,9606,3,1600,148,13
8029,1000,0,0,1600,84,7
8030,100000,9504,3,1600,149,13
8031,100000,9622,3,1600,150,13
8032,100000,9727,3,1600,151,13
8033,1000000,33361,3,1600,102,1
8034,10000,0,0,1600,63,17
8035,100000,9518,3,1600,152,13
8036,1000,0,0,1600,85,7
8037,10000,0,0,1600,64,17
8038,10000,3350,3,1600,65,17
8039,10000,2189,4,1600,66,17
8040,10000,4298,3,1600,67,17
8041,1000,0,0,1600,86,7
8042,10000,0,0,1600,68,17
8043,10000,3074,3,1600,69,17
8044,10000,1808,4,1600,70,17
8045,10000,2017,3,1600,71,17
8046,10000,3355,3,1600,72,17
8047,1000,0,0,1600,87,7
8048,100000,0,0,1600,153,13
8049,10000,0,0,1600,73,17
8050,10000,1266,4,1600,74,17
8051,10000,1594,4,1600,75,17
8052,1000000,33369,3,1600,103,1
8053,1000,0,0,1600,88,7
8054,10000,0,0,1600,76,17
8055,1000,0,0,1600,89,7
8056,1000,476,4,1600,90,7
8057,1000,571,4,1600,91,7
8058,1000,560,5,1600,92,7
8059,100000,0,0,1600,154,13
8060,10000,0,0,1600,77,17
8061,10000,1159,4,1600,78,17
8062,1000,0,0,1600,93,7
8063,1000,834,3,1600,94,7
8064,100000,8109,3,1600,155,13
8065,100000,8087,4,1600,156,13
8066,100000,7942,3,1600,157,13
8067,10000,0,0,1600,79,17
8068,10000,2984,4,1600,80,17
8069,10000,1190,4,1600,81,17
8070,10000,1886,3,1600,82,17
8071,1000,0,0,1600,95,7
8072,100000,9290,3,1600,158,13
8073,10000,1509,4,1600,83,17
8074,10000,1296,4,1600,84,17
8075,10000,2591,4,1600,85,17
8076,10000,1595,4,1600,86,17
8077,10000,3880,3,1600,87,17
8078,1000000,33588,3,1600,104,1
8079,100000,9238,3,1600,159,13
8080,100000,9042,3,1600,160,13
8081,100000,8930,3,1600,161,13
8082,1000,0,0,1600,96,7
8083,10000,0,0,1600,88,17
8084,10000,2279,4,1600,89,17
8085,100000,9075,4,1600,162,13
8086,10000,1175,4,1600,90,17
8087,10000,1346,4,1600,91,17
8088,10000,1181,4,1600,92,17
8089,10000000,0,0,1600,31,0
8090,100000,9269,3,1600,163,13
8091,100000,9152,3,1600,164,13
8092,100000,9263,3,1600,165,13
8093,1000,0,0,1600,97,7
8094,10000,0,0,1600,93,17
8095,10000,4312,3,1600,94,17
8096,100000,9085,3,1600,166,13
8097,100000,9054,3,1600,167,13
8098,100000,5154,3,1600,168,13
8099,100000,5192,3,1600,169,13
8100,1000,0,0,1600,98,7
8101,100000,5229,3,1600,170,13
8102,10000,0,0,1600,95,17
8103,10000,1682,4,1600,96,17
8104,1000000,33738,3,1600,105,1
8105,100000,6640,3,1600,171,13
8106,1000,0,0,1600,99,7
8107,10000,0,0,1600,97,17
8108,10000,895,5,1600,98,17
8109,10000,1703,3,1600,99,17
8110,10000,1306,4,1600,100,17
8111,10000,2061,5,1600,101,17
8112,10000,3313,3,1600,102,17
8113,10000,2424,3,1600,103,17
8114,10000,1594,4,1600,104,17
8115,10000,2294,3,1600,105,17
8116,10000,3480,3,1600,106,17
8117,10000,1899,4,1600,107,17
8118,1000,0,0,1600,100,7
8119,10000,0,0,1600,108,17
8120,10000,2807,3,1600,109,17
8121,100000,0,0,1600,172,13
8122,1000,0,0,1600,101,7
8123,100000,6492,3,1600,173,13
8124,10000,0,0,1600,110,17
8125,10000,7044,3,1600,111,17
8126,10000,1932,4,1600,112,17
8127,10000,6488,3,1600,113,17
8128,100000,6479,3,1600,174,13
8129,1000000,33767,3,1600,106,1
8130,100000,6468,3,1600,175,13
8131,100000,6481,3,1600,176,13
8132,1000,0,0,1600,102,7
8133,100000,6475,4,1600,177,13
8134,10000,0,0,1600,114,17
8135,10000,2679,3,1600,115,17
8136,10000,1413,4,1600,116,17
8137,10000,1384,4,1600,117,17
8138,10000,4909,3,1600,118,17
8139,10000,4087,3,1600,119,17
8140,10000,1288,4,1600,120,17
8141,10000,1398,4,1600,121,17
8142,10000,1597,4,1600,122,17
8143,100000,6529,3,1600,178,13
8144,100000,6434,3,1600,179,13
8145,1000,0,0,1600,103,7
8146,100000,6423,4,1600,180,13
8147,100000,5193,4,1600,181,13
8148,10000,0,0,1600,123,17
8149,10000,2030,3,1600,124,17
8150,10000,1401,3,1600,125,17
8151,10000,2664,4,1600,126,17
8152,100000,4831,4,1600,182,13
8153,1000,0,0,1600,104,7
8154,100000,4838,4,1600,183,13
8155,100000,4862,4,1600,184,13
8156,10000,0,0,1600,127,17
8157,10000,1508,4,1600,128,17
8158,10000,1755,4,1600,129,17
8159,10000,3256,3,1600,130,17
8160,10000,1705,4,1600,131,17
8161,100000,10040,3,1600,185,13
8162,1000000,33636,3,1600,107,1
8163,100000,9968,3,1600,186,13
8164,1000,0,0,1600,105,7
8165,100000,10050,3,1600,187,13
8166,100000,9892,3,1600,188,13
8167,10000,0,0,1600,132,17
8168,10000,1166,4,1600,133,17
8169,10000,2501,3,1600,134,17
8170,10000,4889,2,1600,135,17
8171,100000,10081,3,1600,189,13
8172,100000,10160,3,1600,190,13
8173,1000,0,0,1600,106,7
8174,100000,9868,3,1600,191,13
8175,100000,9765,3,1600,192,13
8176,10000,0,0,1600,136,17
8177,10000,881,5,1600,137,17
8178,10000,1390,4,1600,138,17
8179,10000,1770,4,1600,139,17
8180,10000,1679,3,1600,140,17
8181,100000,9895,3,1600,193,13
8182,100000,9885,3,1600,194,13
8183,1000,0,0,1600,107,7
8184,100000,8861,3,1600,195,13
8185,100000,9143,3,1600,196,13
8186,10000,0,0,1600,141,17
8187,100000,9192,3,1600,197,13
8188,10000,6121,3,1600,142,17
8189,100000,9253,3,1600,198,13
8190,1000000,33633,3,1600,108,1
8191,1000,0,0,1600,108,7
8192,100000,9181,3,1600,199,13
8193,100000,9592,3,1600,0,14
8194,100000,9546,3,1600,1,14
8195,10000,0,0,1600,143,17
8196,10000,1483,4,1600,144,17
8197,100000,9589,3,1600,2,14
8198,1000,0,0,1600,109,7
8199,100000,8629,3,1600,3,14
8200,100000,8172,3,1600,4,14
8201,10000,0,0,1600,145,17
8202,10000,1137,5,1600,146,17
8203,10000,1118,5,1600,147,17
8204,10000,1068,5,1600,148,17
8205,100000,8049,4,1600,5,14
8206,100000,8100,3,1600,6,14
8207,1000,0,0,1600,110,7
8208,1000,460,8,1600,111,7
8209,1000,566,5,1600,112,7
8210,1000,571,4,1600,113,7
8211,100000,8191,3,1600,7,14
8212,100000,8090,3,1600,8,14
8213,10000,0,0,1600,149,17
8214,100000,4794,4,1600,9,14
8215,1000,0,0,1600,114,7
8216,1000000,33691,3,1600,109,1
8217,100000,4761,4,1600,10,14
8218,10000,0,0,1600,150,17
8219,1000,0,0,1600,115,7
8220,10000,0,0,1600,151,17
8221,10000,5061,2,1600,152,17
8222,10000,1361,4,1600,153,17
8223,10000,1241,5,1600,154,17
8224,10000,1184,4,1600,155,17
8225,1000,0,0,1600,116,7
8226,100000,0,0,1600,11,14
8227,10000,0,0,1600,156,17
8228,10000,1124,7,1600,157,17
8229,10000,2347,4,1600,158,17
8230,10000,1837,4,1600,159,17
8231,10000,931,4,1600,160,17
8232,10000,2321,3,1600,161,17
8233,100000,4848,3,1600,12,14
8234,1000,0,0,1600,117,7
8235,100000,4838,3,1600,13,14
8236,1000000,33704,3,1600,110,1
8237,100000,4830,3,1600,14,14
8238,10000,0,0,1600,162,17
8239,10000,2085,3,1600,163,17
8240,10000,4860,3,1600,164,17
8241,10000,1325,4,1600,165,17
8242,1000,0,0,1600,118,7
8243,10000,0,0,1600,166,17
8244,10000,5129,2,1600,167,17
8245,10000,2281,3,1600,168,17
8246,10000,3135,3,1600,169,17
8247,10000,2370,3,1600,170,17
8248,10000,2965,3,1600,171,17
8249,10000,2291,3,1600,172,17
8250,10000,3707,3,1600,173,17
8251,10000,3235,3,1600,174,17
8252,10000,2694,3,1600,175,17
8253,10000,1802,3,1600,176,17
8254,10000,2913,3,1600,177,17
8255,10000,1483,4,1600,178,17
8256,10000,3294,3,1600,179,17
8257,10000,4451,3,1600,180,17
8258,1000,0,0,1600,119,7
8259,10000,3573,3,1600,181,17
8260,100000,0,0,1600,15,14
8261,1000,0,0,1600,120,7
8262,10000,0,0,1600,182,17
8263,10000,1653,5,1600,183,17
8264,10000,1498,4,1600,184,17
8265,10000,3411,4,1600,185,17
8266,10000,1915,4,1600,186,17
8267,10000,1866,4,1600,187,17
8268,10000,2859,3,1600,188,17
8269,1000000,33793,3,1600,111,1
8270,1000,0,0,1600,121,7
8271,1000,525,4,1600,122,7
8272,10000,0,0,1600,189,17
8273,1000,0,0,1600,123,7
8274,1000,496,4,1600,124,7
8275,10000,0,0,1600,190,17
8276,10000,1555,3,1600,191,17
8277,10000,2267,3,1600,192,17
8278,10000,1047,5,1600,193,17
8279,10000,5144,3,1600,194,17
8280,10000,3665,3,1600,195,17
8281,10000,2163,4,1600,196,17
8282,10000,1220,4,1600,197,17
8283,100000,0,0,1600,16,14
8284,100000,4720,4,1600,17,14
8285,100000,4785,3,1600,18,14
8286,1000,0,0,1600,125,7
8287,1000,698,4,1600,126,7
8288,10000,0,0,1600,198,17
8289,100000,3721,4,1600,19,14
8290,1000000,33927,3,1600,112,1
8291,100000,3609,4,1600,20,14
8292,100000,3588,4,1600,21,14
8293,1000,0,0,1600,127,7
8294,1000,525,5,1600,128,7
8295,1000,733,4,1600,129,7
8296,1000,785,4,1600,130,7
8297,100000,3618,3,1600,22,14
8298,10000,0,0,1600,199,17
8299,10000,1416,3,1600,0,18
8300,10000,1118,5,1600,1,18
8301,10000,5547,3,1600,2,18
8302,10000,4861,3,1600,3,18
8303,10000,2368,4,1600,4,18
8304,10000,2243,3,1600,5,18
8305,10000,2292,4,1600,6,18
8306,10000,2395,3,1600,7,18
8307,10000,4451,3,1600,8,18
8308,100000,11049,3,1600,23,14
8309,100000,11020,3,1600,24,14
8310,100000,11058,3,1600,25,14
8311,1000,0,0,1600,131,7
8312,100000,10914,3,1600,26,14
8313,10000,0,0,1600,9,18
8314,100000,10817,3,1600,27,14
8315,100000,10865,3,1600,28,14
8316,100000,10703,3,1600,29,14
8317,1000,0,0,1600,132,7
8318,100000,10708,3,1600,30,14
8319,10000,0,0,1600,10,18
8320,100000,10531,3,1600,31,14
8321,100000,10607,3,1600,32,14
8322,1000000,33949,3,1600,113,1
8323,100000,7636,3,1600,33,14
8324,1000,0,0,1600,133,7
8325,100000,7571,3,1600,34,14
8326,10000,0,0,1600,11,18
8327,100000,7527,3,1600,35,14
8328,100000,6237,3,1600,36,14
8329,100000,6141,3,1600,37,14
8330,1000,0,0,1600,134,7
8331,100000,6147,3,1600,38,14
8332,10000,0,0,1600,12,18
8333,10000,2786,3,1600,13,18
8334,10000,2957,4,1600,14,18
8335,10000,1778,4,1600,15,18
8336,10000,1881,3,1600,16,18
8337,10000,2371,4,1600,17,18
8338,10000,3397,3,1600,18,18
8339,10000,1187,7,1600,19,18
8340,10000,1774,3,1600,20,18
8341,10000,894,5,1600,21,18
8342,10000,1706,4,1600,22,18
8343,10000,1697,4,1600,23,18
8344,10000,2935,3,1600,24,18
8345,100000,6133,3,1600,39,14
8346,10000,2469,3,1600,25,18
8347,10000,1836,3,1600,26,18
8348,10000,2022,3,1600,27,18
8349,100000,6161,3,1600,40,14
8350,100000,6205,3,1600,41,14
8351,1000,0,0,1600,135,7
8352,100000,6075,4,1600,42,14
8353,10000,0,0,1600,28,18
8354,10000,1702,3,1600,29,18
8355,10000,1138,7,1600,30,18
8356,10000,1338,4,1600,31,18
8357,10000,5388,3,1600,32,18
8358,10000,3239,3,1600,33,18
8359,100000,6003,4,1600,43,14
8360,1000000,34116,3,1600,114,1
8361,100000,4481,4,1600,44,14
8362,1000,0,0,1600,136,7
8363,100000,4526,4,1600,45,14
8364,10000,0,0,1600,34,18
8365,10000,4297,3,1600,35,18
8366,100000,4159,4,1600,46,14
8367,10000,1241,4,1600,36,18
8368,100000,4131,4,1600,47,14
8369,1000,0,0,1600,137,7
8370,1000,534,4,1600,138,7
8371,1000,724,3,1600,139,7
8372,100000,4058,4,1600,48,14
8373,10000000,0,0,1600,32,0
8374,100000,4057,4,1600,49,14
8375,10000,0,0,1600,37,18
8376,10000,1412,3,1600,38,18
8377,100000,4053,4,1600,50,14
8378,1000,0,0,1600,140,7
8379,100000,5563,4,1600,51,14
8380,10000,0,0,1600,39,18
8381,10000,3145,4,1600,40,18
8382,10000,851,6,1600,41,18
8383,1000,0,0,1600,141,7
8384,1000000,33824,3,1600,115,1
8385,10000,0,0,1600,42,18
8386,10000,4179,3,1600,43,18
8387,10000,1101,4,1600,44,18
8388,10000,2911,3,1600,45,18
8389,10000,2969,3,1600,46,18
8390,10000,1597,4,1600,47,18
8391,1000,0,0,1600,142,7
8392,1000,531,4,1600,143,7
8393,10000,0,0,1600,48,18
8394,10000,1154,5,1600,49,18
8395,100000,0,0,1600,52,14
8396,100000,5681,3,1600,53,14
8397,1000,0,0,1600,144,7
8398,100000,5690,4,1600,54,14
8399,100000,5635,3,1600,55,14
8400,10000,0,0,1600,50,18
8401,10000,2765,4,1600,51,18
8402,10000,1704,4,1600,52,18
8403,10000,798,4,1600,53,18
8404,100000,5613,4,1600,56,14
8405,1000,0,0,1600,145,7
8406,1000,551,4,1600,146,7
8407,100000,5600,4,1600,57,14
8408,1000000,25063,3,1600,116,1
8409,100000,7880,3,1600,58,14
8410,100000,7816,3,1600,59,14
8411,10000,0,0,1600,54,18
8412,100000,7774,3,1600,60,14
8413,1000,0,0,1600,147,7
8414,100000,7937,3,1600,61,14
8415,100000,7865,3,1600,62,14
8416,100000,7671,3,1600,63,14
8417,10000,0,0,1600,55,18
8418,10000,2269,3,1600,56,18
8419,10000,2222,3,1600,57,18
8420,100000,7620,3,1600,64,14
8421,1000,0,0,1600,148,7
8422,1000,437,4,1600,149,7
8423,100000,7615,3,1600,65,14
8424,100000,7729,3,1600,66,14
8425,100000,7766,3,1600,67,14
8426,10000,0,0,1600,58,18
8427,100000,4895,3,1600,68,14
8428,1000,0,0,1600,150,7
8429,100000,4864,3,1600,69,14
8430,1000000,19396,3,1600,117,1
8431,100000,4837,3,1600,70,14
8432,100000,4731,3,1600,71,14
8433,10000,0,0,1600,59,18
8434,10000,3817,3,1600,60,18
8435,10000,1265,4,1600,61,18
8436,1000,0,0,1600,151,7
8437,1000,369,5,1600,152,7
8438,100000,4747,4,1600,72,14
8439,100000,4334,4,1600,73,14
8440,100000,4356,3,1600,74,14
8441,10000,0,0,1600,62,18
8442,100000,4367,4,1600,75,14
8443,1000,0,0,1600,153,7
8444,100000,4334,4,1600,76,14
8445,100000,4252,4,1600,77,14
8446,10000,0,0,1600,63,18
8447,100000,5847,3,1600,78,14
8448,1000,0,0,1600,154,7
8449,1000,520,4,1600,155,7
8450,100000,5905,3,1600,79,14
8451,1000000,19402,3,1600,118,1
8452,10000,0,0,1600,64,18
8453,10000,3350,3,1600,65,18
8454,10000,2189,3,1600,66,18
8455,10000,4298,3,1600,67,18
8456,10000,972,5,1600,68,18
8457,10000,3074,3,1600,69,18
8458,10000,1808,3,1600,70,18
8459,10000,2017,3,1600,71,18
8460,10000,3355,3,1600,72,18
8461,1000,0,0,1600,156,7
8462,10000,0,0,1600,73,18
8463,10000,1266,5,1600,74,18
8464,10000,1594,4,1600,75,18
8465,1000,0,0,1600,157,7
8466,100000,0,0,1600,80,14
8467,100000,5951,3,1600,81,14
8468,10000,0,0,1600,76,18
8469,10000,1133,5,1600,77,18
8470,10000,1159,4,1600,78,18
8471,1000,0,0,1600,158,7
8472,100000,5918,3,1600,82,14
8473,100000,5998,4,1600,83,14
8474,100000,5969,3,1600,84,14
8475,1000000,19410,3,1600,119,1
8476,10000,0,0,1600,79,18
8477,10000,2984,3,1600,80,18
8478,10000,1190,4,1600,81,18
8479,10000,1886,4,1600,82,18
8480,10000,1509,4,1600,83,18
